Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;45 Toledo;45157 Santa Cruz del Retamar;De 5 a 9 años;1 de enero de 2020;179
Total;45 Toledo;45157 Santa Cruz del Retamar;De 10 a 14 años;1 de enero de 2020;206
Total;45 Toledo;45157 Santa Cruz del Retamar;De 65 a 69 años;1 de enero de 2020;157
Total;45 Toledo;45157 Santa Cruz del Retamar;De 70 a 74 años;1 de enero de 2020;116
Total;45 Toledo;45157 Santa Cruz del Retamar;De 75 a 79 años;1 de enero de 2020;80
Total;45 Toledo;45157 Santa Cruz del Retamar;De 80 a 84 años;1 de enero de 2020;83
Total;45 Toledo;45157 Santa Cruz del Retamar;De 85 a 89 años;1 de enero de 2020;90
Total;45 Toledo;45157 Santa Cruz del Retamar;De 90 a 94 años;1 de enero de 2020;42
Total;45 Toledo;45157 Santa Cruz del Retamar;De 95 a 99 años;1 de enero de 2020;16
Total;45 Toledo;45157 Santa Cruz del Retamar;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45158 Santa Olalla;Todas las edades;1 de enero de 2020;3.279
Total;45 Toledo;45158 Santa Olalla;De 0 a 4 años;1 de enero de 2020;142
Total;45 Toledo;45158 Santa Olalla;De 5 a 9 años;1 de enero de 2020;152
Total;45 Toledo;45158 Santa Olalla;De 10 a 14 años;1 de enero de 2020;169
Total;45 Toledo;45158 Santa Olalla;De 65 a 69 años;1 de enero de 2020;157
Total;45 Toledo;45158 Santa Olalla;De 70 a 74 años;1 de enero de 2020;137
Total;45 Toledo;45158 Santa Olalla;De 75 a 79 años;1 de enero de 2020;115
Total;45 Toledo;45158 Santa Olalla;De 80 a 84 años;1 de enero de 2020;104
Total;45 Toledo;45158 Santa Olalla;De 85 a 89 años;1 de enero de 2020;76
Total;45 Toledo;45158 Santa Olalla;De 90 a 94 años;1 de enero de 2020;36
Total;45 Toledo;45158 Santa Olalla;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45158 Santa Olalla;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45901 Santo Domingo-Caudilla;Todas las edades;1 de enero de 2020;1.046
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 0 a 4 años;1 de enero de 2020;41
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 5 a 9 años;1 de enero de 2020;50
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 10 a 14 años;1 de enero de 2020;64
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 65 a 69 años;1 de enero de 2020;49
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 70 a 74 años;1 de enero de 2020;46
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 75 a 79 años;1 de enero de 2020;36
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 80 a 84 años;1 de enero de 2020;21
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 85 a 89 años;1 de enero de 2020;37
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45901 Santo Domingo-Caudilla;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45901 Santo Domingo-Caudilla;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45159 Sartajada;Todas las edades;1 de enero de 2020;94
Total;45 Toledo;45159 Sartajada;De 0 a 4 años;1 de enero de 2020;1
Total;45 Toledo;45159 Sartajada;De 5 a 9 años;1 de enero de 2020;5
Total;45 Toledo;45159 Sartajada;De 10 a 14 años;1 de enero de 2020;4
Total;45 Toledo;45159 Sartajada;De 65 a 69 años;1 de enero de 2020;6
Total;45 Toledo;45159 Sartajada;De 70 a 74 años;1 de enero de 2020;6
Total;45 Toledo;45159 Sartajada;De 75 a 79 años;1 de enero de 2020;10
Total;45 Toledo;45159 Sartajada;De 80 a 84 años;1 de enero de 2020;9
Total;45 Toledo;45159 Sartajada;De 85 a 89 años;1 de enero de 2020;4
Total;45 Toledo;45159 Sartajada;De 90 a 94 años;1 de enero de 2020;2
Total;45 Toledo;45159 Sartajada;De 95 a 99 años;1 de enero de 2020;0
Total;45 Toledo;45159 Sartajada;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45160 Segurilla;Todas las edades;1 de enero de 2020;1.349
Total;45 Toledo;45160 Segurilla;De 0 a 4 años;1 de enero de 2020;59
Total;45 Toledo;45160 Segurilla;De 5 a 9 años;1 de enero de 2020;63
Total;45 Toledo;45160 Segurilla;De 10 a 14 años;1 de enero de 2020;83
Total;45 Toledo;45160 Segurilla;De 65 a 69 años;1 de enero de 2020;68
Total;45 Toledo;45160 Segurilla;De 70 a 74 años;1 de enero de 2020;54
Total;45 Toledo;45160 Segurilla;De 75 a 79 años;1 de enero de 2020;59
Total;45 Toledo;45160 Segurilla;De 80 a 84 años;1 de enero de 2020;47
Total;45 Toledo;45160 Segurilla;De 85 a 89 años;1 de enero de 2020;43
Total;45 Toledo;45160 Segurilla;De 90 a 94 años;1 de enero de 2020;13
Total;45 Toledo;45160 Segurilla;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45160 Segurilla;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45161 Seseña;Todas las edades;1 de enero de 2020;27.066
Total;45 Toledo;45161 Seseña;De 0 a 4 años;1 de enero de 2020;1.844
Total;45 Toledo;45161 Seseña;De 5 a 9 años;1 de enero de 2020;2.305
Total;45 Toledo;45161 Seseña;De 10 a 14 años;1 de enero de 2020;2.140
Total;45 Toledo;45161 Seseña;De 65 a 69 años;1 de enero de 2020;654
Total;45 Toledo;45161 Seseña;De 70 a 74 años;1 de enero de 2020;474
Total;45 Toledo;45161 Seseña;De 75 a 79 años;1 de enero de 2020;260
Total;45 Toledo;45161 Seseña;De 80 a 84 años;1 de enero de 2020;175
Total;45 Toledo;45161 Seseña;De 85 a 89 años;1 de enero de 2020;113
Total;45 Toledo;45161 Seseña;De 90 a 94 años;1 de enero de 2020;54
Total;45 Toledo;45161 Seseña;De 95 a 99 años;1 de enero de 2020;13
Total;45 Toledo;45161 Seseña;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45162 Sevilleja de la Jara;Todas las edades;1 de enero de 2020;668
Total;45 Toledo;45162 Sevilleja de la Jara;De 0 a 4 años;1 de enero de 2020;5
Total;45 Toledo;45162 Sevilleja de la Jara;De 5 a 9 años;1 de enero de 2020;8
Total;45 Toledo;45162 Sevilleja de la Jara;De 10 a 14 años;1 de enero de 2020;11
Total;45 Toledo;45162 Sevilleja de la Jara;De 65 a 69 años;1 de enero de 2020;58
Total;45 Toledo;45162 Sevilleja de la Jara;De 70 a 74 años;1 de enero de 2020;52
Total;45 Toledo;45162 Sevilleja de la Jara;De 75 a 79 años;1 de enero de 2020;59
Total;45 Toledo;45162 Sevilleja de la Jara;De 80 a 84 años;1 de enero de 2020;46
Total;45 Toledo;45162 Sevilleja de la Jara;De 85 a 89 años;1 de enero de 2020;63
Total;45 Toledo;45162 Sevilleja de la Jara;De 90 a 94 años;1 de enero de 2020;39
Total;45 Toledo;45162 Sevilleja de la Jara;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45162 Sevilleja de la Jara;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45163 Sonseca;Todas las edades;1 de enero de 2020;11.082
Total;45 Toledo;45163 Sonseca;De 0 a 4 años;1 de enero de 2020;507
Total;45 Toledo;45163 Sonseca;De 5 a 9 años;1 de enero de 2020;631
Total;45 Toledo;45163 Sonseca;De 10 a 14 años;1 de enero de 2020;620
Total;45 Toledo;45163 Sonseca;De 65 a 69 años;1 de enero de 2020;545
Total;45 Toledo;45163 Sonseca;De 70 a 74 años;1 de enero de 2020;504
Total;45 Toledo;45163 Sonseca;De 75 a 79 años;1 de enero de 2020;386
Total;45 Toledo;45163 Sonseca;De 80 a 84 años;1 de enero de 2020;284
Total;45 Toledo;45163 Sonseca;De 85 a 89 años;1 de enero de 2020;267
Total;45 Toledo;45163 Sonseca;De 90 a 94 años;1 de enero de 2020;136
Total;45 Toledo;45163 Sonseca;De 95 a 99 años;1 de enero de 2020;34
Total;45 Toledo;45163 Sonseca;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45164 Sotillo de las Palomas;Todas las edades;1 de enero de 2020;175
Total;45 Toledo;45164 Sotillo de las Palomas;De 0 a 4 años;1 de enero de 2020;3
Total;45 Toledo;45164 Sotillo de las Palomas;De 5 a 9 años;1 de enero de 2020;3
Total;45 Toledo;45164 Sotillo de las Palomas;De 10 a 14 años;1 de enero de 2020;5
Total;45 Toledo;45164 Sotillo de las Palomas;De 65 a 69 años;1 de enero de 2020;14
Total;45 Toledo;45164 Sotillo de las Palomas;De 70 a 74 años;1 de enero de 2020;12
Total;45 Toledo;45164 Sotillo de las Palomas;De 75 a 79 años;1 de enero de 2020;16
Total;45 Toledo;45164 Sotillo de las Palomas;De 80 a 84 años;1 de enero de 2020;18
Total;45 Toledo;45164 Sotillo de las Palomas;De 85 a 89 años;1 de enero de 2020;13
Total;45 Toledo;45164 Sotillo de las Palomas;De 90 a 94 años;1 de enero de 2020;4
Total;45 Toledo;45164 Sotillo de las Palomas;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45164 Sotillo de las Palomas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45165 Talavera de la Reina;Todas las edades;1 de enero de 2020;83.663
Total;45 Toledo;45165 Talavera de la Reina;De 0 a 4 años;1 de enero de 2020;3.644
Total;45 Toledo;45165 Talavera de la Reina;De 5 a 9 años;1 de enero de 2020;4.199
Total;45 Toledo;45165 Talavera de la Reina;De 10 a 14 años;1 de enero de 2020;5.014
Total;45 Toledo;45165 Talavera de la Reina;De 65 a 69 años;1 de enero de 2020;4.181
Total;45 Toledo;45165 Talavera de la Reina;De 70 a 74 años;1 de enero de 2020;3.681
Total;45 Toledo;45165 Talavera de la Reina;De 75 a 79 años;1 de enero de 2020;3.005
Total;45 Toledo;45165 Talavera de la Reina;De 80 a 84 años;1 de enero de 2020;2.399
Total;45 Toledo;45165 Talavera de la Reina;De 85 a 89 años;1 de enero de 2020;1.838
Total;45 Toledo;45165 Talavera de la Reina;De 90 a 94 años;1 de enero de 2020;775
Total;45 Toledo;45165 Talavera de la Reina;De 95 a 99 años;1 de enero de 2020;165
Total;45 Toledo;45165 Talavera de la Reina;100 y más años;1 de enero de 2020;28
Total;45 Toledo;45166 Tembleque;Todas las edades;1 de enero de 2020;1.966
Total;45 Toledo;45166 Tembleque;De 0 a 4 años;1 de enero de 2020;47
Total;45 Toledo;45166 Tembleque;De 5 a 9 años;1 de enero de 2020;81
Total;45 Toledo;45166 Tembleque;De 10 a 14 años;1 de enero de 2020;101
Total;45 Toledo;45166 Tembleque;De 65 a 69 años;1 de enero de 2020;122
Total;45 Toledo;45166 Tembleque;De 70 a 74 años;1 de enero de 2020;82
Total;45 Toledo;45166 Tembleque;De 75 a 79 años;1 de enero de 2020;80
Total;45 Toledo;45166 Tembleque;De 80 a 84 años;1 de enero de 2020;69
Total;45 Toledo;45166 Tembleque;De 85 a 89 años;1 de enero de 2020;81
Total;45 Toledo;45166 Tembleque;De 90 a 94 años;1 de enero de 2020;42
Total;45 Toledo;45166 Tembleque;De 95 a 99 años;1 de enero de 2020;11
Total;45 Toledo;45166 Tembleque;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45167 Toboso, El;Todas las edades;1 de enero de 2020;1.741
Total;45 Toledo;45167 Toboso, El;De 0 a 4 años;1 de enero de 2020;40
Total;45 Toledo;45167 Toboso, El;De 5 a 9 años;1 de enero de 2020;56
Total;45 Toledo;45167 Toboso, El;De 10 a 14 años;1 de enero de 2020;75
Total;45 Toledo;45167 Toboso, El;De 65 a 69 años;1 de enero de 2020;82
Total;45 Toledo;45167 Toboso, El;De 70 a 74 años;1 de enero de 2020;110
Total;45 Toledo;45167 Toboso, El;De 75 a 79 años;1 de enero de 2020;127
Total;45 Toledo;45167 Toboso, El;De 80 a 84 años;1 de enero de 2020;96
Total;45 Toledo;45167 Toboso, El;De 85 a 89 años;1 de enero de 2020;57
Total;45 Toledo;45167 Toboso, El;De 90 a 94 años;1 de enero de 2020;30
Total;45 Toledo;45167 Toboso, El;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45167 Toboso, El;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45168 Toledo;Todas las edades;1 de enero de 2020;85.811
Total;45 Toledo;45168 Toledo;De 0 a 4 años;1 de enero de 2020;4.140
Total;45 Toledo;45168 Toledo;De 5 a 9 años;1 de enero de 2020;4.748
Total;45 Toledo;45168 Toledo;De 10 a 14 años;1 de enero de 2020;4.864
Total;45 Toledo;45168 Toledo;De 65 a 69 años;1 de enero de 2020;4.076
Total;45 Toledo;45168 Toledo;De 70 a 74 años;1 de enero de 2020;3.672
Total;45 Toledo;45168 Toledo;De 75 a 79 años;1 de enero de 2020;2.733
Total;45 Toledo;45168 Toledo;De 80 a 84 años;1 de enero de 2020;1.818
Total;45 Toledo;45168 Toledo;De 85 a 89 años;1 de enero de 2020;1.475
Total;45 Toledo;45168 Toledo;De 90 a 94 años;1 de enero de 2020;734
Total;45 Toledo;45168 Toledo;De 95 a 99 años;1 de enero de 2020;205
Total;45 Toledo;45168 Toledo;100 y más años;1 de enero de 2020;29
Total;45 Toledo;45169 Torralba de Oropesa;Todas las edades;1 de enero de 2020;197
Total;45 Toledo;45169 Torralba de Oropesa;De 0 a 4 años;1 de enero de 2020;1
Total;45 Toledo;45169 Torralba de Oropesa;De 5 a 9 años;1 de enero de 2020;2
Total;45 Toledo;45169 Torralba de Oropesa;De 10 a 14 años;1 de enero de 2020;9
Total;45 Toledo;45169 Torralba de Oropesa;De 65 a 69 años;1 de enero de 2020;12
Total;45 Toledo;45169 Torralba de Oropesa;De 70 a 74 años;1 de enero de 2020;10
Total;45 Toledo;45169 Torralba de Oropesa;De 75 a 79 años;1 de enero de 2020;8
Total;45 Toledo;45169 Torralba de Oropesa;De 80 a 84 años;1 de enero de 2020;8
Total;45 Toledo;45169 Torralba de Oropesa;De 85 a 89 años;1 de enero de 2020;14
Total;45 Toledo;45169 Torralba de Oropesa;De 90 a 94 años;1 de enero de 2020;8
Total;45 Toledo;45169 Torralba de Oropesa;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45169 Torralba de Oropesa;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;Todas las edades;1 de enero de 2020;1.670
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 0 a 4 años;1 de enero de 2020;51
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 5 a 9 años;1 de enero de 2020;59
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 10 a 14 años;1 de enero de 2020;81
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 65 a 69 años;1 de enero de 2020;96
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 70 a 74 años;1 de enero de 2020;71
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 75 a 79 años;1 de enero de 2020;72
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 80 a 84 años;1 de enero de 2020;60
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 85 a 89 años;1 de enero de 2020;73
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 90 a 94 años;1 de enero de 2020;42
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;De 95 a 99 años;1 de enero de 2020;11
Total;45 Toledo;45171 Torre de Esteban Hambrán, La;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45170 Torrecilla de la Jara;Todas las edades;1 de enero de 2020;207
Total;45 Toledo;45170 Torrecilla de la Jara;De 0 a 4 años;1 de enero de 2020;3
Total;45 Toledo;45170 Torrecilla de la Jara;De 5 a 9 años;1 de enero de 2020;2
Total;45 Toledo;45170 Torrecilla de la Jara;De 10 a 14 años;1 de enero de 2020;3
Total;45 Toledo;45170 Torrecilla de la Jara;De 65 a 69 años;1 de enero de 2020;16
Total;45 Toledo;45170 Torrecilla de la Jara;De 70 a 74 años;1 de enero de 2020;23
Total;45 Toledo;45170 Torrecilla de la Jara;De 75 a 79 años;1 de enero de 2020;13
Total;45 Toledo;45170 Torrecilla de la Jara;De 80 a 84 años;1 de enero de 2020;11
Total;45 Toledo;45170 Torrecilla de la Jara;De 85 a 89 años;1 de enero de 2020;19
Total;45 Toledo;45170 Torrecilla de la Jara;De 90 a 94 años;1 de enero de 2020;8
Total;45 Toledo;45170 Torrecilla de la Jara;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45170 Torrecilla de la Jara;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45172 Torrico;Todas las edades;1 de enero de 2020;698
Total;45 Toledo;45172 Torrico;De 0 a 4 años;1 de enero de 2020;12
Total;45 Toledo;45172 Torrico;De 5 a 9 años;1 de enero de 2020;18
Total;45 Toledo;45172 Torrico;De 10 a 14 años;1 de enero de 2020;14
Total;45 Toledo;45172 Torrico;De 65 a 69 años;1 de enero de 2020;49
Total;45 Toledo;45172 Torrico;De 70 a 74 años;1 de enero de 2020;48
Total;45 Toledo;45172 Torrico;De 75 a 79 años;1 de enero de 2020;44
Total;45 Toledo;45172 Torrico;De 80 a 84 años;1 de enero de 2020;53
Total;45 Toledo;45172 Torrico;De 85 a 89 años;1 de enero de 2020;41
Total;45 Toledo;45172 Torrico;De 90 a 94 años;1 de enero de 2020;21
Total;45 Toledo;45172 Torrico;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45172 Torrico;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45173 Torrijos;Todas las edades;1 de enero de 2020;13.684
Total;45 Toledo;45173 Torrijos;De 0 a 4 años;1 de enero de 2020;693
Total;45 Toledo;45173 Torrijos;De 5 a 9 años;1 de enero de 2020;804
Total;45 Toledo;45173 Torrijos;De 10 a 14 años;1 de enero de 2020;782
Total;45 Toledo;45173 Torrijos;De 65 a 69 años;1 de enero de 2020;652
Total;45 Toledo;45173 Torrijos;De 70 a 74 años;1 de enero de 2020;507
Total;45 Toledo;45173 Torrijos;De 75 a 79 años;1 de enero de 2020;448
Total;45 Toledo;45173 Torrijos;De 80 a 84 años;1 de enero de 2020;297
Total;45 Toledo;45173 Torrijos;De 85 a 89 años;1 de enero de 2020;213
Total;45 Toledo;45173 Torrijos;De 90 a 94 años;1 de enero de 2020;106
Total;45 Toledo;45173 Torrijos;De 95 a 99 años;1 de enero de 2020;21
Total;45 Toledo;45173 Torrijos;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45174 Totanés;Todas las edades;1 de enero de 2020;355
Total;45 Toledo;45174 Totanés;De 0 a 4 años;1 de enero de 2020;10
Total;45 Toledo;45174 Totanés;De 5 a 9 años;1 de enero de 2020;14
Total;45 Toledo;45174 Totanés;De 10 a 14 años;1 de enero de 2020;10
Total;45 Toledo;45174 Totanés;De 65 a 69 años;1 de enero de 2020;25
Total;45 Toledo;45174 Totanés;De 70 a 74 años;1 de enero de 2020;15
Total;45 Toledo;45174 Totanés;De 75 a 79 años;1 de enero de 2020;14
Total;45 Toledo;45174 Totanés;De 80 a 84 años;1 de enero de 2020;15
Total;45 Toledo;45174 Totanés;De 85 a 89 años;1 de enero de 2020;14
Total;45 Toledo;45174 Totanés;De 90 a 94 años;1 de enero de 2020;7
Total;45 Toledo;45174 Totanés;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45174 Totanés;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45175 Turleque;Todas las edades;1 de enero de 2020;736
Total;45 Toledo;45175 Turleque;De 0 a 4 años;1 de enero de 2020;17
Total;45 Toledo;45175 Turleque;De 5 a 9 años;1 de enero de 2020;23
Total;45 Toledo;45175 Turleque;De 10 a 14 años;1 de enero de 2020;27
Total;45 Toledo;45175 Turleque;De 65 a 69 años;1 de enero de 2020;43
Total;45 Toledo;45175 Turleque;De 70 a 74 años;1 de enero de 2020;54
Total;45 Toledo;45175 Turleque;De 75 a 79 años;1 de enero de 2020;57
Total;45 Toledo;45175 Turleque;De 80 a 84 años;1 de enero de 2020;37
Total;45 Toledo;45175 Turleque;De 85 a 89 años;1 de enero de 2020;37
Total;45 Toledo;45175 Turleque;De 90 a 94 años;1 de enero de 2020;16
Total;45 Toledo;45175 Turleque;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45175 Turleque;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45176 Ugena;Todas las edades;1 de enero de 2020;5.467
Total;45 Toledo;45176 Ugena;De 0 a 4 años;1 de enero de 2020;247
Total;45 Toledo;45176 Ugena;De 5 a 9 años;1 de enero de 2020;376
Total;45 Toledo;45176 Ugena;De 10 a 14 años;1 de enero de 2020;415
Total;45 Toledo;45176 Ugena;De 65 a 69 años;1 de enero de 2020;168
Total;45 Toledo;45176 Ugena;De 70 a 74 años;1 de enero de 2020;124
Total;45 Toledo;45176 Ugena;De 75 a 79 años;1 de enero de 2020;66
Total;45 Toledo;45176 Ugena;De 80 a 84 años;1 de enero de 2020;54
Total;45 Toledo;45176 Ugena;De 85 a 89 años;1 de enero de 2020;30
Total;45 Toledo;45176 Ugena;De 90 a 94 años;1 de enero de 2020;17
Total;45 Toledo;45176 Ugena;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45176 Ugena;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45177 Urda;Todas las edades;1 de enero de 2020;2.477
Total;45 Toledo;45177 Urda;De 0 a 4 años;1 de enero de 2020;68
Total;45 Toledo;45177 Urda;De 5 a 9 años;1 de enero de 2020;101
Total;45 Toledo;45177 Urda;De 10 a 14 años;1 de enero de 2020;113
Total;45 Toledo;45177 Urda;De 65 a 69 años;1 de enero de 2020;143
Total;45 Toledo;45177 Urda;De 70 a 74 años;1 de enero de 2020;134
Total;45 Toledo;45177 Urda;De 75 a 79 años;1 de enero de 2020;101
Total;45 Toledo;45177 Urda;De 80 a 84 años;1 de enero de 2020;83
Total;45 Toledo;45177 Urda;De 85 a 89 años;1 de enero de 2020;96
Total;45 Toledo;45177 Urda;De 90 a 94 años;1 de enero de 2020;51
Total;45 Toledo;45177 Urda;De 95 a 99 años;1 de enero de 2020;12
Total;45 Toledo;45177 Urda;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45179 Valdeverdeja;Todas las edades;1 de enero de 2020;549
Total;45 Toledo;45179 Valdeverdeja;De 0 a 4 años;1 de enero de 2020;12
Total;45 Toledo;45179 Valdeverdeja;De 5 a 9 años;1 de enero de 2020;12
Total;45 Toledo;45179 Valdeverdeja;De 10 a 14 años;1 de enero de 2020;12
Total;45 Toledo;45179 Valdeverdeja;De 65 a 69 años;1 de enero de 2020;34
Total;45 Toledo;45179 Valdeverdeja;De 70 a 74 años;1 de enero de 2020;22
Total;45 Toledo;45179 Valdeverdeja;De 75 a 79 años;1 de enero de 2020;36
Total;45 Toledo;45179 Valdeverdeja;De 80 a 84 años;1 de enero de 2020;36
Total;45 Toledo;45179 Valdeverdeja;De 85 a 89 años;1 de enero de 2020;40
Total;45 Toledo;45179 Valdeverdeja;De 90 a 94 años;1 de enero de 2020;26
Total;45 Toledo;45179 Valdeverdeja;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45179 Valdeverdeja;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45180 Valmojado;Todas las edades;1 de enero de 2020;4.371
Total;45 Toledo;45180 Valmojado;De 0 a 4 años;1 de enero de 2020;239
Total;45 Toledo;45180 Valmojado;De 5 a 9 años;1 de enero de 2020;311
Total;45 Toledo;45180 Valmojado;De 10 a 14 años;1 de enero de 2020;316
Total;45 Toledo;45180 Valmojado;De 65 a 69 años;1 de enero de 2020;169
Total;45 Toledo;45180 Valmojado;De 70 a 74 años;1 de enero de 2020;157
Total;45 Toledo;45180 Valmojado;De 75 a 79 años;1 de enero de 2020;120
Total;45 Toledo;45180 Valmojado;De 80 a 84 años;1 de enero de 2020;79
Total;45 Toledo;45180 Valmojado;De 85 a 89 años;1 de enero de 2020;78
Total;45 Toledo;45180 Valmojado;De 90 a 94 años;1 de enero de 2020;37
Total;45 Toledo;45180 Valmojado;De 95 a 99 años;1 de enero de 2020;15
Total;45 Toledo;45180 Valmojado;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45181 Velada;Todas las edades;1 de enero de 2020;2.903
Total;45 Toledo;45181 Velada;De 0 a 4 años;1 de enero de 2020;126
Total;45 Toledo;45181 Velada;De 5 a 9 años;1 de enero de 2020;149
Total;45 Toledo;45181 Velada;De 10 a 14 años;1 de enero de 2020;164
Total;45 Toledo;45181 Velada;De 65 a 69 años;1 de enero de 2020;141
Total;45 Toledo;45181 Velada;De 70 a 74 años;1 de enero de 2020;146
Total;45 Toledo;45181 Velada;De 75 a 79 años;1 de enero de 2020;115
Total;45 Toledo;45181 Velada;De 80 a 84 años;1 de enero de 2020;78
Total;45 Toledo;45181 Velada;De 85 a 89 años;1 de enero de 2020;86
Total;45 Toledo;45181 Velada;De 90 a 94 años;1 de enero de 2020;25
Total;45 Toledo;45181 Velada;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45181 Velada;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;Todas las edades;1 de enero de 2020;1.062
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 0 a 4 años;1 de enero de 2020;25
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 5 a 9 años;1 de enero de 2020;30
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 10 a 14 años;1 de enero de 2020;48
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 65 a 69 años;1 de enero de 2020;61
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 70 a 74 años;1 de enero de 2020;44
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 75 a 79 años;1 de enero de 2020;47
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 80 a 84 años;1 de enero de 2020;64
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 85 a 89 años;1 de enero de 2020;51
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 90 a 94 años;1 de enero de 2020;26
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45182 Ventas con Peña Aguilera, Las;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45183 Ventas de Retamosa, Las;Todas las edades;1 de enero de 2020;3.510
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 0 a 4 años;1 de enero de 2020;164
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 5 a 9 años;1 de enero de 2020;226
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 10 a 14 años;1 de enero de 2020;303
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 65 a 69 años;1 de enero de 2020;128
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 70 a 74 años;1 de enero de 2020;99
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 75 a 79 años;1 de enero de 2020;62
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 80 a 84 años;1 de enero de 2020;35
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 85 a 89 años;1 de enero de 2020;32
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 90 a 94 años;1 de enero de 2020;13
Total;45 Toledo;45183 Ventas de Retamosa, Las;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45183 Ventas de Retamosa, Las;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45184 Ventas de San Julián, Las;Todas las edades;1 de enero de 2020;233
