Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02015 Barrax;De 10 a 14 años;Total;1 de enero de 2010;130
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2022;80
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2021;79
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2020;74
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2019;75
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2018;68
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2017;67
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2016;72
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2015;74
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2014;66
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2013;75
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2012;77
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2011;74
02 Albacete;02015 Barrax;De 65 a 69 años;Total;1 de enero de 2010;82
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2022;61
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2021;64
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2020;69
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2019;59
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2018;69
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2017;72
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2016;70
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2015;75
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2014;85
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2013;88
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2012;98
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2011;111
02 Albacete;02015 Barrax;De 70 a 74 años;Total;1 de enero de 2010;110
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2022;63
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2021;64
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2020;71
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2019;75
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2018;76
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2017;80
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2016;91
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2015;95
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2014;98
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2013;93
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2012;86
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2011;86
02 Albacete;02015 Barrax;De 75 a 79 años;Total;1 de enero de 2010;86
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2022;64
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2021;71
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2020;70
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2019;77
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2018;79
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2017;69
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2016;69
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2015;66
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2014;61
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2013;66
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2012;63
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2011;61
02 Albacete;02015 Barrax;De 80 a 84 años;Total;1 de enero de 2010;55
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2022;40
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2021;38
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2020;40
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2019;37
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2018;45
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2017;40
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2016;39
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2015;36
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2014;34
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2013;28
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2012;33
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2011;29
02 Albacete;02015 Barrax;De 85 a 89 años;Total;1 de enero de 2010;33
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2022;18
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2021;19
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2020;15
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2019;15
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2018;8
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2017;11
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2016;10
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2015;8
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2014;12
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2013;12
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2012;12
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2011;15
02 Albacete;02015 Barrax;De 90 a 94 años;Total;1 de enero de 2010;11
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2022;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2021;0
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2020;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2019;3
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2018;4
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2017;2
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2016;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2015;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2014;3
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2013;5
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2012;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2011;1
02 Albacete;02015 Barrax;De 95 a 99 años;Total;1 de enero de 2010;2
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2022;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2020;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2017;1
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2016;1
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02015 Barrax;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2022;16
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2021;19
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2020;15
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2019;17
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2018;18
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2017;13
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2016;15
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2015;17
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2014;16
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2013;18
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2012;14
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2011;16
02 Albacete;02016 Bienservida;De 0 a 4 años;Total;1 de enero de 2010;20
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2022;15
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2021;16
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2020;15
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2019;16
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2018;15
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2017;12
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2016;15
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2015;15
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2014;20
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2013;19
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2012;22
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2011;17
02 Albacete;02016 Bienservida;De 5 a 9 años;Total;1 de enero de 2010;18
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2022;12
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2021;15
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2020;14
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2019;15
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2018;14
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2017;19
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2016;16
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2015;17
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2014;22
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2013;27
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2012;28
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2011;35
02 Albacete;02016 Bienservida;De 10 a 14 años;Total;1 de enero de 2010;48
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2022;47
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2021;43
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2020;37
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2019;34
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2018;30
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2017;29
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2016;26
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2015;32
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2014;33
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2013;30
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2012;29
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2011;32
02 Albacete;02016 Bienservida;De 65 a 69 años;Total;1 de enero de 2010;36
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2022;29
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2021;26
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2020;32
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2019;40
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2018;34
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2017;30
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2016;28
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2015;29
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2014;26
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2013;32
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2012;35
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2011;40
02 Albacete;02016 Bienservida;De 70 a 74 años;Total;1 de enero de 2010;38
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2022;27
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2021;26
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2020;27
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2019;23
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2018;27
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2017;28
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2016;31
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2015;29
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2014;39
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2013;40
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2012;48
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2011;54
02 Albacete;02016 Bienservida;De 75 a 79 años;Total;1 de enero de 2010;51
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2022;25
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2021;27
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2020;24
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2019;31
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2018;30
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2017;36
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2016;41
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2015;42
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2014;37
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2013;33
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2012;33
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2011;33
02 Albacete;02016 Bienservida;De 80 a 84 años;Total;1 de enero de 2010;36
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2022;25
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2021;24
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2020;25
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2019;21
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2018;21
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2017;22
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2016;19
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2015;19
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2014;19
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2013;25
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2012;23
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2011;26
02 Albacete;02016 Bienservida;De 85 a 89 años;Total;1 de enero de 2010;22
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2022;11
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2021;8
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2020;8
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2019;6
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2018;9
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2017;8
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2016;9
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2015;10
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2014;10
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2013;8
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2012;11
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2011;8
02 Albacete;02016 Bienservida;De 90 a 94 años;Total;1 de enero de 2010;7
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2022;2
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2021;2
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2020;0
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2019;1
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2018;1
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2017;2
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2016;2
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2015;3
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2014;4
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2013;3
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2012;2
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2011;1
02 Albacete;02016 Bienservida;De 95 a 99 años;Total;1 de enero de 2010;1
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2022;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2020;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2017;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02016 Bienservida;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2022;8
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2021;8
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2020;12
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2019;18
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2018;19
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2017;23
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2016;28
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2015;23
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2014;19
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2013;20
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2012;17
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2011;16
02 Albacete;02017 Bogarra;De 0 a 4 años;Total;1 de enero de 2010;17
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2022;19
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2021;18
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2020;21
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2019;21
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2018;22
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2017;23
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2016;22
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2015;27
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2014;26
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2013;21
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2012;22
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2011;23
02 Albacete;02017 Bogarra;De 5 a 9 años;Total;1 de enero de 2010;17
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2022;18
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2021;18
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2020;23
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2019;21
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2018;21
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2017;20
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2016;18
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2015;14
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2014;23
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2013;22
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2012;23
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2011;23
02 Albacete;02017 Bogarra;De 10 a 14 años;Total;1 de enero de 2010;24
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2022;56
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2021;51
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2020;57
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2019;66
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2018;68
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2017;73
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2016;72
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2015;75
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2014;90
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2013;92
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2012;87
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2011;90
02 Albacete;02017 Bogarra;De 65 a 69 años;Total;1 de enero de 2010;97
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2022;70
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2021;65
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2020;70
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2019;81
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2018;80
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2017;82
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2016;85
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2015;90
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2014;82
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2013;86
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2012;87
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2011;93
02 Albacete;02017 Bogarra;De 70 a 74 años;Total;1 de enero de 2010;89
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2022;68
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2021;78
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2020;86
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2019;77
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2018;84
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2017;78
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2016;84
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2015;79
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2014;80
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2013;82
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2012;90
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2011;96
02 Albacete;02017 Bogarra;De 75 a 79 años;Total;1 de enero de 2010;103
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2022;66
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2021;68
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2020;62
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2019;66
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2018;68
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2017;76
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2016;77
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2015;82
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2014;85
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2013;90
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2012;90
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2011;88
02 Albacete;02017 Bogarra;De 80 a 84 años;Total;1 de enero de 2010;86
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2022;42
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2021;51
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2020;62
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2019;63
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2018;66
02 Albacete;02017 Bogarra;De 85 a 89 años;Total;1 de enero de 2017;60
