Municipio;Nacionalidad;Sexo;Destino;Total
19147 Huérmeces del Cerro;Total;Total;Misma comunidad autónoma, distinta provincia;0
19147 Huérmeces del Cerro;Total;Total;Otra comunidad autónoma;0
19147 Huérmeces del Cerro;Total;Total;Extranjero;0
19148 Huertahernando;Total;Total;Misma provincia;1
19148 Huertahernando;Total;Total;Misma comunidad autónoma, distinta provincia;0
19148 Huertahernando;Total;Total;Otra comunidad autónoma;0
19148 Huertahernando;Total;Total;Extranjero;0
19150 Hueva;Total;Total;Misma provincia;6
19150 Hueva;Total;Total;Misma comunidad autónoma, distinta provincia;0
19150 Hueva;Total;Total;Otra comunidad autónoma;2
19150 Hueva;Total;Total;Extranjero;0
19151 Humanes;Total;Total;Misma provincia;27
19151 Humanes;Total;Total;Misma comunidad autónoma, distinta provincia;4
19151 Humanes;Total;Total;Otra comunidad autónoma;37
19151 Humanes;Total;Total;Extranjero;2
19152 Illana;Total;Total;Misma provincia;4
19152 Illana;Total;Total;Misma comunidad autónoma, distinta provincia;7
19152 Illana;Total;Total;Otra comunidad autónoma;32
19152 Illana;Total;Total;Extranjero;3
19153 Iniéstola;Total;Total;Misma provincia;0
19153 Iniéstola;Total;Total;Misma comunidad autónoma, distinta provincia;0
19153 Iniéstola;Total;Total;Otra comunidad autónoma;1
19153 Iniéstola;Total;Total;Extranjero;0
19154 Inviernas, Las;Total;Total;Misma provincia;1
19154 Inviernas, Las;Total;Total;Misma comunidad autónoma, distinta provincia;0
19154 Inviernas, Las;Total;Total;Otra comunidad autónoma;0
19154 Inviernas, Las;Total;Total;Extranjero;0
19155 Irueste;Total;Total;Misma provincia;1
19155 Irueste;Total;Total;Misma comunidad autónoma, distinta provincia;0
19155 Irueste;Total;Total;Otra comunidad autónoma;0
19155 Irueste;Total;Total;Extranjero;0
19156 Jadraque;Total;Total;Misma provincia;11
19156 Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19156 Jadraque;Total;Total;Otra comunidad autónoma;17
19156 Jadraque;Total;Total;Extranjero;15
19157 Jirueque;Total;Total;Misma provincia;1
19157 Jirueque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19157 Jirueque;Total;Total;Otra comunidad autónoma;2
19157 Jirueque;Total;Total;Extranjero;0
19159 Ledanca;Total;Total;Misma provincia;1
19159 Ledanca;Total;Total;Misma comunidad autónoma, distinta provincia;0
19159 Ledanca;Total;Total;Otra comunidad autónoma;4
19159 Ledanca;Total;Total;Extranjero;0
19160 Loranca de Tajuña;Total;Total;Misma provincia;28
19160 Loranca de Tajuña;Total;Total;Misma comunidad autónoma, distinta provincia;1
19160 Loranca de Tajuña;Total;Total;Otra comunidad autónoma;48
19160 Loranca de Tajuña;Total;Total;Extranjero;1
19161 Lupiana;Total;Total;Misma provincia;8
19161 Lupiana;Total;Total;Misma comunidad autónoma, distinta provincia;0
19161 Lupiana;Total;Total;Otra comunidad autónoma;1
19161 Lupiana;Total;Total;Extranjero;0
19162 Luzaga;Total;Total;Misma provincia;2
19162 Luzaga;Total;Total;Misma comunidad autónoma, distinta provincia;0
19162 Luzaga;Total;Total;Otra comunidad autónoma;2
19162 Luzaga;Total;Total;Extranjero;0
19163 Luzón;Total;Total;Misma provincia;2
19163 Luzón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19163 Luzón;Total;Total;Otra comunidad autónoma;2
19163 Luzón;Total;Total;Extranjero;0
19165 Majaelrayo;Total;Total;Misma provincia;0
19165 Majaelrayo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19165 Majaelrayo;Total;Total;Otra comunidad autónoma;3
19165 Majaelrayo;Total;Total;Extranjero;0
19166 Málaga del Fresno;Total;Total;Misma provincia;6
19166 Málaga del Fresno;Total;Total;Misma comunidad autónoma, distinta provincia;0
19166 Málaga del Fresno;Total;Total;Otra comunidad autónoma;2
19166 Málaga del Fresno;Total;Total;Extranjero;0
19167 Malaguilla;Total;Total;Misma provincia;5
19167 Malaguilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19167 Malaguilla;Total;Total;Otra comunidad autónoma;2
19167 Malaguilla;Total;Total;Extranjero;0
19168 Mandayona;Total;Total;Misma provincia;1
19168 Mandayona;Total;Total;Misma comunidad autónoma, distinta provincia;0
19168 Mandayona;Total;Total;Otra comunidad autónoma;3
19168 Mandayona;Total;Total;Extranjero;0
19169 Mantiel;Total;Total;Misma provincia;0
19169 Mantiel;Total;Total;Misma comunidad autónoma, distinta provincia;0
19169 Mantiel;Total;Total;Otra comunidad autónoma;4
19169 Mantiel;Total;Total;Extranjero;0
19170 Maranchón;Total;Total;Misma provincia;6
19170 Maranchón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19170 Maranchón;Total;Total;Otra comunidad autónoma;11
19170 Maranchón;Total;Total;Extranjero;4
19171 Marchamalo;Total;Total;Misma provincia;174
19171 Marchamalo;Total;Total;Misma comunidad autónoma, distinta provincia;6
19171 Marchamalo;Total;Total;Otra comunidad autónoma;85
19171 Marchamalo;Total;Total;Extranjero;36
19172 Masegoso de Tajuña;Total;Total;Misma provincia;0
19172 Masegoso de Tajuña;Total;Total;Misma comunidad autónoma, distinta provincia;0
19172 Masegoso de Tajuña;Total;Total;Otra comunidad autónoma;0
19172 Masegoso de Tajuña;Total;Total;Extranjero;0
19173 Matarrubia;Total;Total;Misma provincia;1
19173 Matarrubia;Total;Total;Misma comunidad autónoma, distinta provincia;0
19173 Matarrubia;Total;Total;Otra comunidad autónoma;0
19173 Matarrubia;Total;Total;Extranjero;0
19174 Matillas;Total;Total;Misma provincia;1
19174 Matillas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19174 Matillas;Total;Total;Otra comunidad autónoma;2
19174 Matillas;Total;Total;Extranjero;0
19175 Mazarete;Total;Total;Misma provincia;0
19175 Mazarete;Total;Total;Misma comunidad autónoma, distinta provincia;0
19175 Mazarete;Total;Total;Otra comunidad autónoma;1
19175 Mazarete;Total;Total;Extranjero;0
19176 Mazuecos;Total;Total;Misma provincia;5
19176 Mazuecos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19176 Mazuecos;Total;Total;Otra comunidad autónoma;8
19176 Mazuecos;Total;Total;Extranjero;0
19177 Medranda;Total;Total;Misma provincia;6
19177 Medranda;Total;Total;Misma comunidad autónoma, distinta provincia;0
19177 Medranda;Total;Total;Otra comunidad autónoma;0
19177 Medranda;Total;Total;Extranjero;0
19178 Megina;Total;Total;Misma provincia;0
19178 Megina;Total;Total;Misma comunidad autónoma, distinta provincia;0
19178 Megina;Total;Total;Otra comunidad autónoma;2
19178 Megina;Total;Total;Extranjero;0
19179 Membrillera;Total;Total;Misma provincia;0
19179 Membrillera;Total;Total;Misma comunidad autónoma, distinta provincia;0
19179 Membrillera;Total;Total;Otra comunidad autónoma;1
19179 Membrillera;Total;Total;Extranjero;0
19181 Miedes de Atienza;Total;Total;Misma provincia;0
19181 Miedes de Atienza;Total;Total;Misma comunidad autónoma, distinta provincia;0
19181 Miedes de Atienza;Total;Total;Otra comunidad autónoma;0
19181 Miedes de Atienza;Total;Total;Extranjero;0
19182 Mierla, La;Total;Total;Misma provincia;0
19182 Mierla, La;Total;Total;Misma comunidad autónoma, distinta provincia;0
19182 Mierla, La;Total;Total;Otra comunidad autónoma;1
19182 Mierla, La;Total;Total;Extranjero;0
19184 Millana;Total;Total;Misma provincia;5
19184 Millana;Total;Total;Misma comunidad autónoma, distinta provincia;1
19184 Millana;Total;Total;Otra comunidad autónoma;0
19184 Millana;Total;Total;Extranjero;0
19183 Milmarcos;Total;Total;Misma provincia;0
19183 Milmarcos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19183 Milmarcos;Total;Total;Otra comunidad autónoma;6
19183 Milmarcos;Total;Total;Extranjero;0
19185 Miñosa, La;Total;Total;Misma provincia;0
19185 Miñosa, La;Total;Total;Misma comunidad autónoma, distinta provincia;0
19185 Miñosa, La;Total;Total;Otra comunidad autónoma;1
19185 Miñosa, La;Total;Total;Extranjero;0
19186 Mirabueno;Total;Total;Misma provincia;3
19186 Mirabueno;Total;Total;Misma comunidad autónoma, distinta provincia;0
19186 Mirabueno;Total;Total;Otra comunidad autónoma;0
19186 Mirabueno;Total;Total;Extranjero;0
19187 Miralrío;Total;Total;Misma provincia;0
19187 Miralrío;Total;Total;Misma comunidad autónoma, distinta provincia;0
19187 Miralrío;Total;Total;Otra comunidad autónoma;0
19187 Miralrío;Total;Total;Extranjero;0
19188 Mochales;Total;Total;Misma provincia;0
19188 Mochales;Total;Total;Misma comunidad autónoma, distinta provincia;0
19188 Mochales;Total;Total;Otra comunidad autónoma;1
19188 Mochales;Total;Total;Extranjero;0
19189 Mohernando;Total;Total;Misma provincia;12
19189 Mohernando;Total;Total;Misma comunidad autónoma, distinta provincia;0
19189 Mohernando;Total;Total;Otra comunidad autónoma;6
19189 Mohernando;Total;Total;Extranjero;0
19190 Molina de Aragón;Total;Total;Misma provincia;38
19190 Molina de Aragón;Total;Total;Misma comunidad autónoma, distinta provincia;8
19190 Molina de Aragón;Total;Total;Otra comunidad autónoma;82
19190 Molina de Aragón;Total;Total;Extranjero;5
19191 Monasterio;Total;Total;Misma provincia;0
19191 Monasterio;Total;Total;Misma comunidad autónoma, distinta provincia;0
19191 Monasterio;Total;Total;Otra comunidad autónoma;1
19191 Monasterio;Total;Total;Extranjero;0
19192 Mondéjar;Total;Total;Misma provincia;38
19192 Mondéjar;Total;Total;Misma comunidad autónoma, distinta provincia;5
19192 Mondéjar;Total;Total;Otra comunidad autónoma;59
19192 Mondéjar;Total;Total;Extranjero;2
19193 Montarrón;Total;Total;Misma provincia;1
19193 Montarrón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19193 Montarrón;Total;Total;Otra comunidad autónoma;0
19193 Montarrón;Total;Total;Extranjero;0
19194 Moratilla de los Meleros;Total;Total;Misma provincia;1
19194 Moratilla de los Meleros;Total;Total;Misma comunidad autónoma, distinta provincia;0
19194 Moratilla de los Meleros;Total;Total;Otra comunidad autónoma;1
19194 Moratilla de los Meleros;Total;Total;Extranjero;0
19195 Morenilla;Total;Total;Misma provincia;0
19195 Morenilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19195 Morenilla;Total;Total;Otra comunidad autónoma;0
19195 Morenilla;Total;Total;Extranjero;0
19196 Muduex;Total;Total;Misma provincia;3
19196 Muduex;Total;Total;Misma comunidad autónoma, distinta provincia;0
19196 Muduex;Total;Total;Otra comunidad autónoma;0
19196 Muduex;Total;Total;Extranjero;0
19197 Navas de Jadraque, Las;Total;Total;Misma provincia;0
19197 Navas de Jadraque, Las;Total;Total;Misma comunidad autónoma, distinta provincia;0
19197 Navas de Jadraque, Las;Total;Total;Otra comunidad autónoma;0
19197 Navas de Jadraque, Las;Total;Total;Extranjero;0
19198 Negredo;Total;Total;Misma provincia;0
19198 Negredo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19198 Negredo;Total;Total;Otra comunidad autónoma;0
19198 Negredo;Total;Total;Extranjero;0
19199 Ocentejo;Total;Total;Misma provincia;0
19199 Ocentejo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19199 Ocentejo;Total;Total;Otra comunidad autónoma;2
19199 Ocentejo;Total;Total;Extranjero;0
19200 Olivar, El;Total;Total;Misma provincia;1
19200 Olivar, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19200 Olivar, El;Total;Total;Otra comunidad autónoma;1
19200 Olivar, El;Total;Total;Extranjero;0
19201 Olmeda de Cobeta;Total;Total;Misma provincia;4
19201 Olmeda de Cobeta;Total;Total;Misma comunidad autónoma, distinta provincia;0
19201 Olmeda de Cobeta;Total;Total;Otra comunidad autónoma;1
19201 Olmeda de Cobeta;Total;Total;Extranjero;0
19202 Olmeda de Jadraque, La;Total;Total;Misma provincia;1
19202 Olmeda de Jadraque, La;Total;Total;Misma comunidad autónoma, distinta provincia;0
19202 Olmeda de Jadraque, La;Total;Total;Otra comunidad autónoma;1
19202 Olmeda de Jadraque, La;Total;Total;Extranjero;0
19203 Ordial, El;Total;Total;Misma provincia;0
19203 Ordial, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19203 Ordial, El;Total;Total;Otra comunidad autónoma;1
19203 Ordial, El;Total;Total;Extranjero;0
19204 Orea;Total;Total;Misma provincia;3
19204 Orea;Total;Total;Misma comunidad autónoma, distinta provincia;0
19204 Orea;Total;Total;Otra comunidad autónoma;4
19204 Orea;Total;Total;Extranjero;1
19208 Pálmaces de Jadraque;Total;Total;Misma provincia;0
19208 Pálmaces de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19208 Pálmaces de Jadraque;Total;Total;Otra comunidad autónoma;0
19208 Pálmaces de Jadraque;Total;Total;Extranjero;0
19209 Pardos;Total;Total;Misma provincia;0
19209 Pardos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19209 Pardos;Total;Total;Otra comunidad autónoma;2
19209 Pardos;Total;Total;Extranjero;0
19210 Paredes de Sigüenza;Total;Total;Misma provincia;0
19210 Paredes de Sigüenza;Total;Total;Misma comunidad autónoma, distinta provincia;0
19210 Paredes de Sigüenza;Total;Total;Otra comunidad autónoma;0
19210 Paredes de Sigüenza;Total;Total;Extranjero;0
19211 Pareja;Total;Total;Misma provincia;8
19211 Pareja;Total;Total;Misma comunidad autónoma, distinta provincia;1
19211 Pareja;Total;Total;Otra comunidad autónoma;13
19211 Pareja;Total;Total;Extranjero;0
19212 Pastrana;Total;Total;Misma provincia;19
19212 Pastrana;Total;Total;Misma comunidad autónoma, distinta provincia;2
19212 Pastrana;Total;Total;Otra comunidad autónoma;21
19212 Pastrana;Total;Total;Extranjero;0
19213 Pedregal, El;Total;Total;Misma provincia;1
19213 Pedregal, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19213 Pedregal, El;Total;Total;Otra comunidad autónoma;2
19213 Pedregal, El;Total;Total;Extranjero;0
19214 Peñalén;Total;Total;Misma provincia;1
19214 Peñalén;Total;Total;Misma comunidad autónoma, distinta provincia;0
19214 Peñalén;Total;Total;Otra comunidad autónoma;1
19214 Peñalén;Total;Total;Extranjero;0
19215 Peñalver;Total;Total;Misma provincia;7
19215 Peñalver;Total;Total;Misma comunidad autónoma, distinta provincia;1
19215 Peñalver;Total;Total;Otra comunidad autónoma;5
19215 Peñalver;Total;Total;Extranjero;0
19216 Peralejos de las Truchas;Total;Total;Misma provincia;3
19216 Peralejos de las Truchas;Total;Total;Misma comunidad autónoma, distinta provincia;1
19216 Peralejos de las Truchas;Total;Total;Otra comunidad autónoma;7
19216 Peralejos de las Truchas;Total;Total;Extranjero;0
19217 Peralveche;Total;Total;Misma provincia;3
19217 Peralveche;Total;Total;Misma comunidad autónoma, distinta provincia;0
19217 Peralveche;Total;Total;Otra comunidad autónoma;2
19217 Peralveche;Total;Total;Extranjero;0
19218 Pinilla de Jadraque;Total;Total;Misma provincia;0
19218 Pinilla de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19218 Pinilla de Jadraque;Total;Total;Otra comunidad autónoma;0
19218 Pinilla de Jadraque;Total;Total;Extranjero;0
19219 Pinilla de Molina;Total;Total;Misma provincia;0
19219 Pinilla de Molina;Total;Total;Misma comunidad autónoma, distinta provincia;0
19219 Pinilla de Molina;Total;Total;Otra comunidad autónoma;0
19219 Pinilla de Molina;Total;Total;Extranjero;0
19220 Pioz;Total;Total;Misma provincia;103
19220 Pioz;Total;Total;Misma comunidad autónoma, distinta provincia;14
19220 Pioz;Total;Total;Otra comunidad autónoma;276
19220 Pioz;Total;Total;Extranjero;18
19221 Piqueras;Total;Total;Misma provincia;6
19221 Piqueras;Total;Total;Misma comunidad autónoma, distinta provincia;0
19221 Piqueras;Total;Total;Otra comunidad autónoma;3
19221 Piqueras;Total;Total;Extranjero;0
19222 Pobo de Dueñas, El;Total;Total;Misma provincia;0
19222 Pobo de Dueñas, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19222 Pobo de Dueñas, El;Total;Total;Otra comunidad autónoma;5
19222 Pobo de Dueñas, El;Total;Total;Extranjero;0
19223 Poveda de la Sierra;Total;Total;Misma provincia;3
19223 Poveda de la Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;1
19223 Poveda de la Sierra;Total;Total;Otra comunidad autónoma;0
19223 Poveda de la Sierra;Total;Total;Extranjero;0
19224 Pozo de Almoguera;Total;Total;Misma provincia;0
19224 Pozo de Almoguera;Total;Total;Misma comunidad autónoma, distinta provincia;0
19224 Pozo de Almoguera;Total;Total;Otra comunidad autónoma;2
19224 Pozo de Almoguera;Total;Total;Extranjero;0
19225 Pozo de Guadalajara;Total;Total;Misma provincia;19
19225 Pozo de Guadalajara;Total;Total;Misma comunidad autónoma, distinta provincia;0
19225 Pozo de Guadalajara;Total;Total;Otra comunidad autónoma;68
19225 Pozo de Guadalajara;Total;Total;Extranjero;5
19226 Prádena de Atienza;Total;Total;Misma provincia;8
19226 Prádena de Atienza;Total;Total;Misma comunidad autónoma, distinta provincia;0
19226 Prádena de Atienza;Total;Total;Otra comunidad autónoma;1
19226 Prádena de Atienza;Total;Total;Extranjero;3
19227 Prados Redondos;Total;Total;Misma provincia;1
19227 Prados Redondos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19227 Prados Redondos;Total;Total;Otra comunidad autónoma;3
19227 Prados Redondos;Total;Total;Extranjero;0
19228 Puebla de Beleña;Total;Total;Misma provincia;8
19228 Puebla de Beleña;Total;Total;Misma comunidad autónoma, distinta provincia;0
19228 Puebla de Beleña;Total;Total;Otra comunidad autónoma;8
19228 Puebla de Beleña;Total;Total;Extranjero;0
19229 Puebla de Valles;Total;Total;Misma provincia;1
19229 Puebla de Valles;Total;Total;Misma comunidad autónoma, distinta provincia;0
19229 Puebla de Valles;Total;Total;Otra comunidad autónoma;2
19229 Puebla de Valles;Total;Total;Extranjero;0
19230 Quer;Total;Total;Misma provincia;12
19230 Quer;Total;Total;Misma comunidad autónoma, distinta provincia;0
19230 Quer;Total;Total;Otra comunidad autónoma;14
19230 Quer;Total;Total;Extranjero;2
19231 Rebollosa de Jadraque;Total;Total;Misma provincia;0
19231 Rebollosa de Jadraque;Total;Total;Misma comunidad autónoma, distinta provincia;0
19231 Rebollosa de Jadraque;Total;Total;Otra comunidad autónoma;0
19231 Rebollosa de Jadraque;Total;Total;Extranjero;0
19232 Recuenco, El;Total;Total;Misma provincia;0
19232 Recuenco, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19232 Recuenco, El;Total;Total;Otra comunidad autónoma;2
19232 Recuenco, El;Total;Total;Extranjero;0
19233 Renera;Total;Total;Misma provincia;2
19233 Renera;Total;Total;Misma comunidad autónoma, distinta provincia;0
19233 Renera;Total;Total;Otra comunidad autónoma;1
19233 Renera;Total;Total;Extranjero;0
19234 Retiendas;Total;Total;Misma provincia;2
19234 Retiendas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19234 Retiendas;Total;Total;Otra comunidad autónoma;0
19234 Retiendas;Total;Total;Extranjero;0
19235 Riba de Saelices;Total;Total;Misma provincia;4
19235 Riba de Saelices;Total;Total;Misma comunidad autónoma, distinta provincia;0
19235 Riba de Saelices;Total;Total;Otra comunidad autónoma;0
19235 Riba de Saelices;Total;Total;Extranjero;0
19237 Rillo de Gallo;Total;Total;Misma provincia;0
19237 Rillo de Gallo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19237 Rillo de Gallo;Total;Total;Otra comunidad autónoma;1
19237 Rillo de Gallo;Total;Total;Extranjero;0
19238 Riofrío del Llano;Total;Total;Misma provincia;6
19238 Riofrío del Llano;Total;Total;Misma comunidad autónoma, distinta provincia;1
19238 Riofrío del Llano;Total;Total;Otra comunidad autónoma;1
19238 Riofrío del Llano;Total;Total;Extranjero;0
19239 Robledillo de Mohernando;Total;Total;Misma provincia;3
19239 Robledillo de Mohernando;Total;Total;Misma comunidad autónoma, distinta provincia;1
19239 Robledillo de Mohernando;Total;Total;Otra comunidad autónoma;5
19239 Robledillo de Mohernando;Total;Total;Extranjero;1
19240 Robledo de Corpes;Total;Total;Misma provincia;1
19240 Robledo de Corpes;Total;Total;Misma comunidad autónoma, distinta provincia;1
19240 Robledo de Corpes;Total;Total;Otra comunidad autónoma;2
19240 Robledo de Corpes;Total;Total;Extranjero;0
19241 Romanillos de Atienza;Total;Total;Misma provincia;1
19241 Romanillos de Atienza;Total;Total;Misma comunidad autónoma, distinta provincia;0
19241 Romanillos de Atienza;Total;Total;Otra comunidad autónoma;0
19241 Romanillos de Atienza;Total;Total;Extranjero;0
19242 Romanones;Total;Total;Misma provincia;0
19242 Romanones;Total;Total;Misma comunidad autónoma, distinta provincia;0
19242 Romanones;Total;Total;Otra comunidad autónoma;1
19242 Romanones;Total;Total;Extranjero;2
19243 Rueda de la Sierra;Total;Total;Misma provincia;0
19243 Rueda de la Sierra;Total;Total;Misma comunidad autónoma, distinta provincia;0
19243 Rueda de la Sierra;Total;Total;Otra comunidad autónoma;1
19243 Rueda de la Sierra;Total;Total;Extranjero;0
19244 Sacecorbo;Total;Total;Misma provincia;0
19244 Sacecorbo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19244 Sacecorbo;Total;Total;Otra comunidad autónoma;3
19244 Sacecorbo;Total;Total;Extranjero;0
19245 Sacedón;Total;Total;Misma provincia;31
19245 Sacedón;Total;Total;Misma comunidad autónoma, distinta provincia;11
19245 Sacedón;Total;Total;Otra comunidad autónoma;22
19245 Sacedón;Total;Total;Extranjero;3
19246 Saelices de la Sal;Total;Total;Misma provincia;2
19246 Saelices de la Sal;Total;Total;Misma comunidad autónoma, distinta provincia;0
19246 Saelices de la Sal;Total;Total;Otra comunidad autónoma;0
19246 Saelices de la Sal;Total;Total;Extranjero;0
19247 Salmerón;Total;Total;Misma provincia;3
19247 Salmerón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19247 Salmerón;Total;Total;Otra comunidad autónoma;0
19247 Salmerón;Total;Total;Extranjero;0
19248 San Andrés del Congosto;Total;Total;Misma provincia;0
19248 San Andrés del Congosto;Total;Total;Misma comunidad autónoma, distinta provincia;0
19248 San Andrés del Congosto;Total;Total;Otra comunidad autónoma;0
19248 San Andrés del Congosto;Total;Total;Extranjero;0
19249 San Andrés del Rey;Total;Total;Misma provincia;2
19249 San Andrés del Rey;Total;Total;Misma comunidad autónoma, distinta provincia;0
19249 San Andrés del Rey;Total;Total;Otra comunidad autónoma;1
19249 San Andrés del Rey;Total;Total;Extranjero;0
19250 Santiuste;Total;Total;Misma provincia;0
19250 Santiuste;Total;Total;Misma comunidad autónoma, distinta provincia;0
19250 Santiuste;Total;Total;Otra comunidad autónoma;1
19250 Santiuste;Total;Total;Extranjero;0
19251 Saúca;Total;Total;Misma provincia;0
19251 Saúca;Total;Total;Misma comunidad autónoma, distinta provincia;0
19251 Saúca;Total;Total;Otra comunidad autónoma;1
19251 Saúca;Total;Total;Extranjero;0
19252 Sayatón;Total;Total;Misma provincia;3
19252 Sayatón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19252 Sayatón;Total;Total;Otra comunidad autónoma;1
19252 Sayatón;Total;Total;Extranjero;0
19254 Selas;Total;Total;Misma provincia;1
19254 Selas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19254 Selas;Total;Total;Otra comunidad autónoma;0
19254 Selas;Total;Total;Extranjero;1
19901 Semillas;Total;Total;Misma provincia;0
19901 Semillas;Total;Total;Misma comunidad autónoma, distinta provincia;0
19901 Semillas;Total;Total;Otra comunidad autónoma;0
19901 Semillas;Total;Total;Extranjero;0
19255 Setiles;Total;Total;Misma provincia;4
19255 Setiles;Total;Total;Misma comunidad autónoma, distinta provincia;0
19255 Setiles;Total;Total;Otra comunidad autónoma;0
19255 Setiles;Total;Total;Extranjero;0
19256 Sienes;Total;Total;Misma provincia;0
19256 Sienes;Total;Total;Misma comunidad autónoma, distinta provincia;0
19256 Sienes;Total;Total;Otra comunidad autónoma;0
19256 Sienes;Total;Total;Extranjero;0
19257 Sigüenza;Total;Total;Misma provincia;98
19257 Sigüenza;Total;Total;Misma comunidad autónoma, distinta provincia;8
19257 Sigüenza;Total;Total;Otra comunidad autónoma;112
19257 Sigüenza;Total;Total;Extranjero;18
19258 Solanillos del Extremo;Total;Total;Misma provincia;3
19258 Solanillos del Extremo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19258 Solanillos del Extremo;Total;Total;Otra comunidad autónoma;0
19258 Solanillos del Extremo;Total;Total;Extranjero;0
19259 Somolinos;Total;Total;Misma provincia;0
19259 Somolinos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19259 Somolinos;Total;Total;Otra comunidad autónoma;0
19259 Somolinos;Total;Total;Extranjero;0
19260 Sotillo, El;Total;Total;Misma provincia;0
19260 Sotillo, El;Total;Total;Misma comunidad autónoma, distinta provincia;0
19260 Sotillo, El;Total;Total;Otra comunidad autónoma;1
19260 Sotillo, El;Total;Total;Extranjero;0
19261 Sotodosos;Total;Total;Misma provincia;2
19261 Sotodosos;Total;Total;Misma comunidad autónoma, distinta provincia;0
19261 Sotodosos;Total;Total;Otra comunidad autónoma;1
19261 Sotodosos;Total;Total;Extranjero;0
19262 Tamajón;Total;Total;Misma provincia;5
19262 Tamajón;Total;Total;Misma comunidad autónoma, distinta provincia;0
19262 Tamajón;Total;Total;Otra comunidad autónoma;8
19262 Tamajón;Total;Total;Extranjero;0
19263 Taragudo;Total;Total;Misma provincia;3
19263 Taragudo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19263 Taragudo;Total;Total;Otra comunidad autónoma;1
19263 Taragudo;Total;Total;Extranjero;0
19264 Taravilla;Total;Total;Misma provincia;1
19264 Taravilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19264 Taravilla;Total;Total;Otra comunidad autónoma;2
19264 Taravilla;Total;Total;Extranjero;0
19265 Tartanedo;Total;Total;Misma provincia;3
19265 Tartanedo;Total;Total;Misma comunidad autónoma, distinta provincia;1
19265 Tartanedo;Total;Total;Otra comunidad autónoma;2
19265 Tartanedo;Total;Total;Extranjero;0
19266 Tendilla;Total;Total;Misma provincia;7
19266 Tendilla;Total;Total;Misma comunidad autónoma, distinta provincia;0
19266 Tendilla;Total;Total;Otra comunidad autónoma;5
19266 Tendilla;Total;Total;Extranjero;1
19267 Terzaga;Total;Total;Misma provincia;1
19267 Terzaga;Total;Total;Misma comunidad autónoma, distinta provincia;0
19267 Terzaga;Total;Total;Otra comunidad autónoma;1
19267 Terzaga;Total;Total;Extranjero;0
19268 Tierzo;Total;Total;Misma provincia;4
19268 Tierzo;Total;Total;Misma comunidad autónoma, distinta provincia;0
19268 Tierzo;Total;Total;Otra comunidad autónoma;2
19268 Tierzo;Total;Total;Extranjero;0
19269 Toba, La;Total;Total;Misma provincia;3
19269 Toba, La;Total;Total;Misma comunidad autónoma, distinta provincia;0
19269 Toba, La;Total;Total;Otra comunidad autónoma;4
19269 Toba, La;Total;Total;Extranjero;0
19271 Tordellego;Total;Total;Misma provincia;0
19271 Tordellego;Total;Total;Misma comunidad autónoma, distinta provincia;0
19271 Tordellego;Total;Total;Otra comunidad autónoma;3
19271 Tordellego;Total;Total;Extranjero;0
19270 Tordelrábano;Total;Total;Misma provincia;0
19270 Tordelrábano;Total;Total;Misma comunidad autónoma, distinta provincia;0
19270 Tordelrábano;Total;Total;Otra comunidad autónoma;2
19270 Tordelrábano;Total;Total;Extranjero;0
19272 Tordesilos;Total;Total;Misma provincia;2
19272 Tordesilos;Total;Total;Misma comunidad autónoma, distinta provincia;3
19272 Tordesilos;Total;Total;Otra comunidad autónoma;9
19272 Tordesilos;Total;Total;Extranjero;0
19274 Torija;Total;Total;Misma provincia;68
19274 Torija;Total;Total;Misma comunidad autónoma, distinta provincia;5
