Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2021;536
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2020;521
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2019;517
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2018;518
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2017;523
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2016;525
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2015;524
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2014;520
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2013;550
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2012;554
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2011;551
02 Albacete;02054 Navas de Jorquera;Todas las edades;Total;1 de enero de 2010;551
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2022;1.180
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2021;1.197
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2020;1.178
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2019;1.191
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2018;1.222
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2017;1.277
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2016;1.311
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2015;1.362
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2014;1.384
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2013;1.434
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2012;1.478
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2011;1.512
02 Albacete;02055 Nerpio;Todas las edades;Total;1 de enero de 2010;1.499
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2022;1.934
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2021;1.963
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2020;1.976
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2019;1.987
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2018;2.028
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2017;2.072
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2016;2.111
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2015;2.141
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2014;2.169
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2013;2.217
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2012;2.246
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2011;2.281
02 Albacete;02056 Ontur;Todas las edades;Total;1 de enero de 2010;2.318
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2022;2.215
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2021;2.241
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2020;2.262
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2019;2.307
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2018;2.352
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2017;2.411
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2016;2.422
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2015;2.510
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2014;2.530
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2013;2.593
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2012;2.645
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2011;2.641
02 Albacete;02057 Ossa de Montiel;Todas las edades;Total;1 de enero de 2010;2.666
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2022;329
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2021;323
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2020;329
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2019;348
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2018;360
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2017;359
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2016;375
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2015;378
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2014;385
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2013;396
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2012;443
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2011;452
02 Albacete;02058 Paterna del Madera;Todas las edades;Total;1 de enero de 2010;462
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2022;1.433
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2021;1.410
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2020;1.394
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2019;1.399
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2018;1.420
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2017;1.436
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2016;1.428
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2015;1.431
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2014;1.405
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2013;1.379
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2012;1.360
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2011;1.356
02 Albacete;02060 Peñas de San Pedro;Todas las edades;Total;1 de enero de 2010;1.311
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2022;323
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2021;320
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2020;333
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2019;334
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2018;331
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2017;328
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2016;333
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2015;355
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2014;366
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2013;373
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2012;387
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2011;399
02 Albacete;02059 Peñascosa;Todas las edades;Total;1 de enero de 2010;384
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2022;663
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2021;676
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2020;681
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2019;692
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2018;696
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2017;719
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2016;713
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2015;737
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2014;744
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2013;782
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2012;826
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2011;843
02 Albacete;02061 Pétrola;Todas las edades;Total;1 de enero de 2010;777
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2022;388
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2021;401
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2020;405
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2019;430
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2018;446
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2017;452
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2016;463
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2015;471
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2014;484
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2013;521
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2012;538
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2011;543
02 Albacete;02062 Povedilla;Todas las edades;Total;1 de enero de 2010;581
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2022;2.763
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2021;2.797
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2020;2.791
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2019;2.797
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2018;2.786
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2017;2.800
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2016;2.800
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2015;2.811
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2014;2.815
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2013;2.867
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2012;2.880
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2011;2.895
02 Albacete;02901 Pozo Cañada;Todas las edades;Total;1 de enero de 2010;2.885
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2022;1.569
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2021;1.584
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2020;1.593
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2019;1.585
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2018;1.635
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2017;1.653
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2016;1.698
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2015;1.717
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2014;1.723
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2013;1.770
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2012;1.791
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2011;1.794
02 Albacete;02063 Pozohondo;Todas las edades;Total;1 de enero de 2010;1.792
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2022;391
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2021;394
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2020;408
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2019;409
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2018;401
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2017;414
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2016;409
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2015;415
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2014;420
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2013;431
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2012;448
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2011;467
02 Albacete;02064 Pozo-Lorente;Todas las edades;Total;1 de enero de 2010;469
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2022;461
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2021;465
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2020;469
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2019;481
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2018;489
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2017;514
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2016;531
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2015;542
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2014;534
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2013;567
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2012;570
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2011;598
02 Albacete;02065 Pozuelo;Todas las edades;Total;1 de enero de 2010;587
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2022;221
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2021;225
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2020;231
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2019;242
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2018;254
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2017;260
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2016;279
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2015;275
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2014;278
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2013;290
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2012;308
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2011;301
02 Albacete;02066 Recueja, La;Todas las edades;Total;1 de enero de 2010;309
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2022;1.318
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2021;1.326
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2020;1.341
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2019;1.332
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2018;1.357
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2017;1.391
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2016;1.410
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2015;1.448
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2014;1.477
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2013;1.480
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2012;1.463
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2011;1.481
02 Albacete;02067 Riópar;Todas las edades;Total;1 de enero de 2010;1.486
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2022;385
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2021;391
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2020;376
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2019;367
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2018;363
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2017;366
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2016;390
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2015;405
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2014;422
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2013;436
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2012;456
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2011;463
02 Albacete;02068 Robledo;Todas las edades;Total;1 de enero de 2010;476
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2022;15.497
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2021;15.401
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2020;15.527
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2019;15.476
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2018;15.515
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2017;15.603
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2016;15.748
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2015;15.868
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2014;15.979
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2013;16.398
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2012;16.420
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2011;16.414
02 Albacete;02069 Roda, La;Todas las edades;Total;1 de enero de 2010;16.299
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2022;438
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2021;461
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2020;470
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2019;480
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2018;501
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2017;523
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2016;523
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2015;554
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2014;561
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2013;605
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2012;606
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2011;604
02 Albacete;02070 Salobre;Todas las edades;Total;1 de enero de 2010;607
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2022;1.142
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2021;1.148
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2020;1.171
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2019;1.242
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2018;1.153
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2017;1.179
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2016;1.232
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2015;1.316
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2014;1.226
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2013;1.243
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2012;1.287
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2011;1.304
02 Albacete;02071 San Pedro;Todas las edades;Total;1 de enero de 2010;1.272
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2022;1.743
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2021;1.750
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2020;1.778
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2019;1.787
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2018;1.790
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2017;1.788
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2016;1.819
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2015;1.832
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2014;1.881
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2013;1.934
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2012;1.975
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2011;1.983
02 Albacete;02072 Socovos;Todas las edades;Total;1 de enero de 2010;2.001
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2022;6.183
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2021;6.184
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2020;6.187
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2019;6.235
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2018;6.255
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2017;6.363
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2016;6.460
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2015;6.543
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2014;6.550
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2013;6.678
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2012;6.696
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2011;6.647
02 Albacete;02073 Tarazona de la Mancha;Todas las edades;Total;1 de enero de 2010;6.746
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2022;7.758
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2021;7.691
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2020;7.709
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2019;7.684
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2018;7.738
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2017;7.754
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2016;7.822
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2015;7.973
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2014;8.075
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2013;8.021
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2012;8.153
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2011;8.205
02 Albacete;02074 Tobarra;Todas las edades;Total;1 de enero de 2010;8.207
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2022;1.919
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2021;1.947
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2020;1.990
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2019;2.028
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2018;1.943
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2017;1.958
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2016;1.976
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2015;1.991
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2014;1.928
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2013;1.963
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2012;1.980
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2011;1.943
02 Albacete;02075 Valdeganga;Todas las edades;Total;1 de enero de 2010;1.933
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2022;313
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2021;327
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2020;329
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2019;346
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2018;355
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2017;359
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2016;368
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2015;376
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2014;389
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2013;385
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2012;400
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2011;414
02 Albacete;02076 Vianos;Todas las edades;Total;1 de enero de 2010;412
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2022;60
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2021;62
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2020;61
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2019;56
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2018;57
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2017;59
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2016;63
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2015;59
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2014;54
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2013;50
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2012;53
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2011;56
02 Albacete;02077 Villa de Ves;Todas las edades;Total;1 de enero de 2010;58
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2022;1.072
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2021;1.081
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2020;1.102
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2019;1.094
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2018;1.115
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2017;1.125
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2016;1.128
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2015;1.147
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2014;1.157
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2013;1.222
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2012;1.240
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2011;1.277
02 Albacete;02078 Villalgordo del Júcar;Todas las edades;Total;1 de enero de 2010;1.276
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2022;4.000
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2021;4.040
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2020;4.070
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2019;4.027
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2018;4.112
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2017;4.124
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2016;4.082
02 Albacete;02079 Villamalea;Todas las edades;Total;1 de enero de 2015;4.106
