Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;13 Ciudad Real;13902 Ruidera;De 65 a 69 años;1 de enero de 2020;27
Total;13 Ciudad Real;13902 Ruidera;De 70 a 74 años;1 de enero de 2020;26
Total;13 Ciudad Real;13902 Ruidera;De 75 a 79 años;1 de enero de 2020;19
Total;13 Ciudad Real;13902 Ruidera;De 80 a 84 años;1 de enero de 2020;15
Total;13 Ciudad Real;13902 Ruidera;De 85 a 89 años;1 de enero de 2020;19
Total;13 Ciudad Real;13902 Ruidera;De 90 a 94 años;1 de enero de 2020;6
Total;13 Ciudad Real;13902 Ruidera;De 95 a 99 años;1 de enero de 2020;1
Total;13 Ciudad Real;13902 Ruidera;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13073 Saceruela;Todas las edades;1 de enero de 2020;564
Total;13 Ciudad Real;13073 Saceruela;De 0 a 4 años;1 de enero de 2020;17
Total;13 Ciudad Real;13073 Saceruela;De 5 a 9 años;1 de enero de 2020;17
Total;13 Ciudad Real;13073 Saceruela;De 10 a 14 años;1 de enero de 2020;13
Total;13 Ciudad Real;13073 Saceruela;De 65 a 69 años;1 de enero de 2020;46
Total;13 Ciudad Real;13073 Saceruela;De 70 a 74 años;1 de enero de 2020;45
Total;13 Ciudad Real;13073 Saceruela;De 75 a 79 años;1 de enero de 2020;32
Total;13 Ciudad Real;13073 Saceruela;De 80 a 84 años;1 de enero de 2020;30
Total;13 Ciudad Real;13073 Saceruela;De 85 a 89 años;1 de enero de 2020;19
Total;13 Ciudad Real;13073 Saceruela;De 90 a 94 años;1 de enero de 2020;10
Total;13 Ciudad Real;13073 Saceruela;De 95 a 99 años;1 de enero de 2020;3
Total;13 Ciudad Real;13073 Saceruela;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13074 San Carlos del Valle;Todas las edades;1 de enero de 2020;1.109
Total;13 Ciudad Real;13074 San Carlos del Valle;De 0 a 4 años;1 de enero de 2020;40
Total;13 Ciudad Real;13074 San Carlos del Valle;De 5 a 9 años;1 de enero de 2020;50
Total;13 Ciudad Real;13074 San Carlos del Valle;De 10 a 14 años;1 de enero de 2020;50
Total;13 Ciudad Real;13074 San Carlos del Valle;De 65 a 69 años;1 de enero de 2020;59
Total;13 Ciudad Real;13074 San Carlos del Valle;De 70 a 74 años;1 de enero de 2020;71
Total;13 Ciudad Real;13074 San Carlos del Valle;De 75 a 79 años;1 de enero de 2020;64
Total;13 Ciudad Real;13074 San Carlos del Valle;De 80 a 84 años;1 de enero de 2020;38
Total;13 Ciudad Real;13074 San Carlos del Valle;De 85 a 89 años;1 de enero de 2020;34
Total;13 Ciudad Real;13074 San Carlos del Valle;De 90 a 94 años;1 de enero de 2020;22
Total;13 Ciudad Real;13074 San Carlos del Valle;De 95 a 99 años;1 de enero de 2020;9
Total;13 Ciudad Real;13074 San Carlos del Valle;100 y más años;1 de enero de 2020;1
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;Todas las edades;1 de enero de 2020;207
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 0 a 4 años;1 de enero de 2020;6
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 5 a 9 años;1 de enero de 2020;3
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 10 a 14 años;1 de enero de 2020;5
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 65 a 69 años;1 de enero de 2020;9
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 70 a 74 años;1 de enero de 2020;20
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 75 a 79 años;1 de enero de 2020;16
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 80 a 84 años;1 de enero de 2020;15
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 85 a 89 años;1 de enero de 2020;8
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 90 a 94 años;1 de enero de 2020;3
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;De 95 a 99 años;1 de enero de 2020;1
Total;13 Ciudad Real;13075 San Lorenzo de Calatrava;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;Todas las edades;1 de enero de 2020;515
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 0 a 4 años;1 de enero de 2020;13
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 5 a 9 años;1 de enero de 2020;12
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 10 a 14 años;1 de enero de 2020;19
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 65 a 69 años;1 de enero de 2020;24
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 70 a 74 años;1 de enero de 2020;34
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 75 a 79 años;1 de enero de 2020;38
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 80 a 84 años;1 de enero de 2020;33
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 85 a 89 años;1 de enero de 2020;23
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 90 a 94 años;1 de enero de 2020;13
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;De 95 a 99 años;1 de enero de 2020;2
Total;13 Ciudad Real;13076 Santa Cruz de los Cáñamos;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;Todas las edades;1 de enero de 2020;4.085
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 0 a 4 años;1 de enero de 2020;121
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 5 a 9 años;1 de enero de 2020;149
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 10 a 14 años;1 de enero de 2020;186
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 65 a 69 años;1 de enero de 2020;232
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 70 a 74 años;1 de enero de 2020;171
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 75 a 79 años;1 de enero de 2020;159
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 80 a 84 años;1 de enero de 2020;152
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 85 a 89 años;1 de enero de 2020;122
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 90 a 94 años;1 de enero de 2020;74
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;De 95 a 99 años;1 de enero de 2020;13
Total;13 Ciudad Real;13077 Santa Cruz de Mudela;100 y más años;1 de enero de 2020;2
Total;13 Ciudad Real;13078 Socuéllamos;Todas las edades;1 de enero de 2020;12.079
Total;13 Ciudad Real;13078 Socuéllamos;De 0 a 4 años;1 de enero de 2020;475
Total;13 Ciudad Real;13078 Socuéllamos;De 5 a 9 años;1 de enero de 2020;626
Total;13 Ciudad Real;13078 Socuéllamos;De 10 a 14 años;1 de enero de 2020;657
Total;13 Ciudad Real;13078 Socuéllamos;De 65 a 69 años;1 de enero de 2020;506
Total;13 Ciudad Real;13078 Socuéllamos;De 70 a 74 años;1 de enero de 2020;516
Total;13 Ciudad Real;13078 Socuéllamos;De 75 a 79 años;1 de enero de 2020;478
Total;13 Ciudad Real;13078 Socuéllamos;De 80 a 84 años;1 de enero de 2020;342
Total;13 Ciudad Real;13078 Socuéllamos;De 85 a 89 años;1 de enero de 2020;314
Total;13 Ciudad Real;13078 Socuéllamos;De 90 a 94 años;1 de enero de 2020;150
Total;13 Ciudad Real;13078 Socuéllamos;De 95 a 99 años;1 de enero de 2020;21
Total;13 Ciudad Real;13078 Socuéllamos;100 y más años;1 de enero de 2020;4
Total;13 Ciudad Real;13080 Solana del Pino;Todas las edades;1 de enero de 2020;314
Total;13 Ciudad Real;13080 Solana del Pino;De 0 a 4 años;1 de enero de 2020;0
Total;13 Ciudad Real;13080 Solana del Pino;De 5 a 9 años;1 de enero de 2020;2
Total;13 Ciudad Real;13080 Solana del Pino;De 10 a 14 años;1 de enero de 2020;6
Total;13 Ciudad Real;13080 Solana del Pino;De 65 a 69 años;1 de enero de 2020;21
Total;13 Ciudad Real;13080 Solana del Pino;De 70 a 74 años;1 de enero de 2020;23
Total;13 Ciudad Real;13080 Solana del Pino;De 75 a 79 años;1 de enero de 2020;26
Total;13 Ciudad Real;13080 Solana del Pino;De 80 a 84 años;1 de enero de 2020;26
Total;13 Ciudad Real;13080 Solana del Pino;De 85 a 89 años;1 de enero de 2020;10
Total;13 Ciudad Real;13080 Solana del Pino;De 90 a 94 años;1 de enero de 2020;9
Total;13 Ciudad Real;13080 Solana del Pino;De 95 a 99 años;1 de enero de 2020;2
Total;13 Ciudad Real;13080 Solana del Pino;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13079 Solana, La;Todas las edades;1 de enero de 2020;15.419
Total;13 Ciudad Real;13079 Solana, La;De 0 a 4 años;1 de enero de 2020;650
Total;13 Ciudad Real;13079 Solana, La;De 5 a 9 años;1 de enero de 2020;741
Total;13 Ciudad Real;13079 Solana, La;De 10 a 14 años;1 de enero de 2020;839
Total;13 Ciudad Real;13079 Solana, La;De 65 a 69 años;1 de enero de 2020;717
Total;13 Ciudad Real;13079 Solana, La;De 70 a 74 años;1 de enero de 2020;646
Total;13 Ciudad Real;13079 Solana, La;De 75 a 79 años;1 de enero de 2020;555
Total;13 Ciudad Real;13079 Solana, La;De 80 a 84 años;1 de enero de 2020;394
Total;13 Ciudad Real;13079 Solana, La;De 85 a 89 años;1 de enero de 2020;315
Total;13 Ciudad Real;13079 Solana, La;De 90 a 94 años;1 de enero de 2020;146
Total;13 Ciudad Real;13079 Solana, La;De 95 a 99 años;1 de enero de 2020;33
Total;13 Ciudad Real;13079 Solana, La;100 y más años;1 de enero de 2020;6
Total;13 Ciudad Real;13081 Terrinches;Todas las edades;1 de enero de 2020;653
Total;13 Ciudad Real;13081 Terrinches;De 0 a 4 años;1 de enero de 2020;17
Total;13 Ciudad Real;13081 Terrinches;De 5 a 9 años;1 de enero de 2020;15
Total;13 Ciudad Real;13081 Terrinches;De 10 a 14 años;1 de enero de 2020;18
Total;13 Ciudad Real;13081 Terrinches;De 65 a 69 años;1 de enero de 2020;33
Total;13 Ciudad Real;13081 Terrinches;De 70 a 74 años;1 de enero de 2020;33
Total;13 Ciudad Real;13081 Terrinches;De 75 a 79 años;1 de enero de 2020;27
Total;13 Ciudad Real;13081 Terrinches;De 80 a 84 años;1 de enero de 2020;24
Total;13 Ciudad Real;13081 Terrinches;De 85 a 89 años;1 de enero de 2020;30
Total;13 Ciudad Real;13081 Terrinches;De 90 a 94 años;1 de enero de 2020;14
Total;13 Ciudad Real;13081 Terrinches;De 95 a 99 años;1 de enero de 2020;4
Total;13 Ciudad Real;13081 Terrinches;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13082 Tomelloso;Todas las edades;1 de enero de 2020;36.168
Total;13 Ciudad Real;13082 Tomelloso;De 0 a 4 años;1 de enero de 2020;1.745
Total;13 Ciudad Real;13082 Tomelloso;De 5 a 9 años;1 de enero de 2020;1.855
Total;13 Ciudad Real;13082 Tomelloso;De 10 a 14 años;1 de enero de 2020;2.153
Total;13 Ciudad Real;13082 Tomelloso;De 65 a 69 años;1 de enero de 2020;1.561
Total;13 Ciudad Real;13082 Tomelloso;De 70 a 74 años;1 de enero de 2020;1.480
Total;13 Ciudad Real;13082 Tomelloso;De 75 a 79 años;1 de enero de 2020;1.264
Total;13 Ciudad Real;13082 Tomelloso;De 80 a 84 años;1 de enero de 2020;884
Total;13 Ciudad Real;13082 Tomelloso;De 85 a 89 años;1 de enero de 2020;663
Total;13 Ciudad Real;13082 Tomelloso;De 90 a 94 años;1 de enero de 2020;273
Total;13 Ciudad Real;13082 Tomelloso;De 95 a 99 años;1 de enero de 2020;55
Total;13 Ciudad Real;13082 Tomelloso;100 y más años;1 de enero de 2020;7
Total;13 Ciudad Real;13083 Torralba de Calatrava;Todas las edades;1 de enero de 2020;2.966
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 0 a 4 años;1 de enero de 2020;119
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 5 a 9 años;1 de enero de 2020;155
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 10 a 14 años;1 de enero de 2020;153
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 65 a 69 años;1 de enero de 2020;135
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 70 a 74 años;1 de enero de 2020;162
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 75 a 79 años;1 de enero de 2020;142
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 80 a 84 años;1 de enero de 2020;112
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 85 a 89 años;1 de enero de 2020;100
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 90 a 94 años;1 de enero de 2020;38
Total;13 Ciudad Real;13083 Torralba de Calatrava;De 95 a 99 años;1 de enero de 2020;10
Total;13 Ciudad Real;13083 Torralba de Calatrava;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13084 Torre de Juan Abad;Todas las edades;1 de enero de 2020;1.000
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 0 a 4 años;1 de enero de 2020;21
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 5 a 9 años;1 de enero de 2020;31
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 10 a 14 años;1 de enero de 2020;53
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 65 a 69 años;1 de enero de 2020;65
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 70 a 74 años;1 de enero de 2020;50
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 75 a 79 años;1 de enero de 2020;56
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 80 a 84 años;1 de enero de 2020;55
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 85 a 89 años;1 de enero de 2020;57
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 90 a 94 años;1 de enero de 2020;27
Total;13 Ciudad Real;13084 Torre de Juan Abad;De 95 a 99 años;1 de enero de 2020;2
Total;13 Ciudad Real;13084 Torre de Juan Abad;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13085 Torrenueva;Todas las edades;1 de enero de 2020;2.667
Total;13 Ciudad Real;13085 Torrenueva;De 0 a 4 años;1 de enero de 2020;105
Total;13 Ciudad Real;13085 Torrenueva;De 5 a 9 años;1 de enero de 2020;122
Total;13 Ciudad Real;13085 Torrenueva;De 10 a 14 años;1 de enero de 2020;151
Total;13 Ciudad Real;13085 Torrenueva;De 65 a 69 años;1 de enero de 2020;155
Total;13 Ciudad Real;13085 Torrenueva;De 70 a 74 años;1 de enero de 2020;138
Total;13 Ciudad Real;13085 Torrenueva;De 75 a 79 años;1 de enero de 2020;123
Total;13 Ciudad Real;13085 Torrenueva;De 80 a 84 años;1 de enero de 2020;89
Total;13 Ciudad Real;13085 Torrenueva;De 85 a 89 años;1 de enero de 2020;73
Total;13 Ciudad Real;13085 Torrenueva;De 90 a 94 años;1 de enero de 2020;43
Total;13 Ciudad Real;13085 Torrenueva;De 95 a 99 años;1 de enero de 2020;6
Total;13 Ciudad Real;13085 Torrenueva;100 y más años;1 de enero de 2020;1
Total;13 Ciudad Real;13086 Valdemanco del Esteras;Todas las edades;1 de enero de 2020;168
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 0 a 4 años;1 de enero de 2020;1
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 5 a 9 años;1 de enero de 2020;1
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 10 a 14 años;1 de enero de 2020;5
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 65 a 69 años;1 de enero de 2020;7
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 70 a 74 años;1 de enero de 2020;18
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 75 a 79 años;1 de enero de 2020;18
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 80 a 84 años;1 de enero de 2020;19
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 85 a 89 años;1 de enero de 2020;19
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 90 a 94 años;1 de enero de 2020;3
Total;13 Ciudad Real;13086 Valdemanco del Esteras;De 95 a 99 años;1 de enero de 2020;0
Total;13 Ciudad Real;13086 Valdemanco del Esteras;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13087 Valdepeñas;Todas las edades;1 de enero de 2020;30.252
Total;13 Ciudad Real;13087 Valdepeñas;De 0 a 4 años;1 de enero de 2020;1.244
Total;13 Ciudad Real;13087 Valdepeñas;De 5 a 9 años;1 de enero de 2020;1.523
Total;13 Ciudad Real;13087 Valdepeñas;De 10 a 14 años;1 de enero de 2020;1.753
Total;13 Ciudad Real;13087 Valdepeñas;De 65 a 69 años;1 de enero de 2020;1.391
Total;13 Ciudad Real;13087 Valdepeñas;De 70 a 74 años;1 de enero de 2020;1.235
Total;13 Ciudad Real;13087 Valdepeñas;De 75 a 79 años;1 de enero de 2020;999
Total;13 Ciudad Real;13087 Valdepeñas;De 80 a 84 años;1 de enero de 2020;774
Total;13 Ciudad Real;13087 Valdepeñas;De 85 a 89 años;1 de enero de 2020;611
Total;13 Ciudad Real;13087 Valdepeñas;De 90 a 94 años;1 de enero de 2020;281
Total;13 Ciudad Real;13087 Valdepeñas;De 95 a 99 años;1 de enero de 2020;55
Total;13 Ciudad Real;13087 Valdepeñas;100 y más años;1 de enero de 2020;3
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;Todas las edades;1 de enero de 2020;674
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 0 a 4 años;1 de enero de 2020;20
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 5 a 9 años;1 de enero de 2020;23
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 10 a 14 años;1 de enero de 2020;29
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 65 a 69 años;1 de enero de 2020;35
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 70 a 74 años;1 de enero de 2020;33
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 75 a 79 años;1 de enero de 2020;22
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 80 a 84 años;1 de enero de 2020;24
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 85 a 89 años;1 de enero de 2020;27
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 90 a 94 años;1 de enero de 2020;9
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;De 95 a 99 años;1 de enero de 2020;1
Total;13 Ciudad Real;13088 Valenzuela de Calatrava;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13089 Villahermosa;Todas las edades;1 de enero de 2020;1.790
Total;13 Ciudad Real;13089 Villahermosa;De 0 a 4 años;1 de enero de 2020;44
Total;13 Ciudad Real;13089 Villahermosa;De 5 a 9 años;1 de enero de 2020;39
Total;13 Ciudad Real;13089 Villahermosa;De 10 a 14 años;1 de enero de 2020;59
Total;13 Ciudad Real;13089 Villahermosa;De 65 a 69 años;1 de enero de 2020;122
Total;13 Ciudad Real;13089 Villahermosa;De 70 a 74 años;1 de enero de 2020;126
Total;13 Ciudad Real;13089 Villahermosa;De 75 a 79 años;1 de enero de 2020;126
Total;13 Ciudad Real;13089 Villahermosa;De 80 a 84 años;1 de enero de 2020;103
Total;13 Ciudad Real;13089 Villahermosa;De 85 a 89 años;1 de enero de 2020;96
Total;13 Ciudad Real;13089 Villahermosa;De 90 a 94 años;1 de enero de 2020;37
Total;13 Ciudad Real;13089 Villahermosa;De 95 a 99 años;1 de enero de 2020;6
Total;13 Ciudad Real;13089 Villahermosa;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13090 Villamanrique;Todas las edades;1 de enero de 2020;1.128
Total;13 Ciudad Real;13090 Villamanrique;De 0 a 4 años;1 de enero de 2020;30
Total;13 Ciudad Real;13090 Villamanrique;De 5 a 9 años;1 de enero de 2020;27
Total;13 Ciudad Real;13090 Villamanrique;De 10 a 14 años;1 de enero de 2020;35
Total;13 Ciudad Real;13090 Villamanrique;De 65 a 69 años;1 de enero de 2020;54
Total;13 Ciudad Real;13090 Villamanrique;De 70 a 74 años;1 de enero de 2020;54
Total;13 Ciudad Real;13090 Villamanrique;De 75 a 79 años;1 de enero de 2020;66
Total;13 Ciudad Real;13090 Villamanrique;De 80 a 84 años;1 de enero de 2020;58
Total;13 Ciudad Real;13090 Villamanrique;De 85 a 89 años;1 de enero de 2020;56
Total;13 Ciudad Real;13090 Villamanrique;De 90 a 94 años;1 de enero de 2020;23
Total;13 Ciudad Real;13090 Villamanrique;De 95 a 99 años;1 de enero de 2020;5
Total;13 Ciudad Real;13090 Villamanrique;100 y más años;1 de enero de 2020;2
Total;13 Ciudad Real;13091 Villamayor de Calatrava;Todas las edades;1 de enero de 2020;620
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 0 a 4 años;1 de enero de 2020;17
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 5 a 9 años;1 de enero de 2020;23
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 10 a 14 años;1 de enero de 2020;22
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 65 a 69 años;1 de enero de 2020;34
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 70 a 74 años;1 de enero de 2020;42
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 75 a 79 años;1 de enero de 2020;35
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 80 a 84 años;1 de enero de 2020;30
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 85 a 89 años;1 de enero de 2020;37
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 90 a 94 años;1 de enero de 2020;22
Total;13 Ciudad Real;13091 Villamayor de Calatrava;De 95 a 99 años;1 de enero de 2020;3
Total;13 Ciudad Real;13091 Villamayor de Calatrava;100 y más años;1 de enero de 2020;1
Total;13 Ciudad Real;13092 Villanueva de la Fuente;Todas las edades;1 de enero de 2020;2.033
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 0 a 4 años;1 de enero de 2020;45
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 5 a 9 años;1 de enero de 2020;60
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 10 a 14 años;1 de enero de 2020;103
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 65 a 69 años;1 de enero de 2020;110
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 70 a 74 años;1 de enero de 2020;117
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 75 a 79 años;1 de enero de 2020;121
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 80 a 84 años;1 de enero de 2020;105
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 85 a 89 años;1 de enero de 2020;94
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 90 a 94 años;1 de enero de 2020;32
Total;13 Ciudad Real;13092 Villanueva de la Fuente;De 95 a 99 años;1 de enero de 2020;6
Total;13 Ciudad Real;13092 Villanueva de la Fuente;100 y más años;1 de enero de 2020;2
Total;13 Ciudad Real;13093 Villanueva de los Infantes;Todas las edades;1 de enero de 2020;4.869
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 0 a 4 años;1 de enero de 2020;127
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 5 a 9 años;1 de enero de 2020;146
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 10 a 14 años;1 de enero de 2020;202
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 65 a 69 años;1 de enero de 2020;260
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 70 a 74 años;1 de enero de 2020;242
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 75 a 79 años;1 de enero de 2020;201
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 80 a 84 años;1 de enero de 2020;186
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 85 a 89 años;1 de enero de 2020;182
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 90 a 94 años;1 de enero de 2020;86
Total;13 Ciudad Real;13093 Villanueva de los Infantes;De 95 a 99 años;1 de enero de 2020;19
Total;13 Ciudad Real;13093 Villanueva de los Infantes;100 y más años;1 de enero de 2020;5
Total;13 Ciudad Real;13094 Villanueva de San Carlos;Todas las edades;1 de enero de 2020;291
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 0 a 4 años;1 de enero de 2020;3
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 5 a 9 años;1 de enero de 2020;1
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 10 a 14 años;1 de enero de 2020;1
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 65 a 69 años;1 de enero de 2020;22
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 70 a 74 años;1 de enero de 2020;23
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 75 a 79 años;1 de enero de 2020;23
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 80 a 84 años;1 de enero de 2020;29
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 85 a 89 años;1 de enero de 2020;18
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 90 a 94 años;1 de enero de 2020;7
Total;13 Ciudad Real;13094 Villanueva de San Carlos;De 95 a 99 años;1 de enero de 2020;1
Total;13 Ciudad Real;13094 Villanueva de San Carlos;100 y más años;1 de enero de 2020;1
Total;13 Ciudad Real;13095 Villar del Pozo;Todas las edades;1 de enero de 2020;61
Total;13 Ciudad Real;13095 Villar del Pozo;De 0 a 4 años;1 de enero de 2020;0
Total;13 Ciudad Real;13095 Villar del Pozo;De 5 a 9 años;1 de enero de 2020;1
Total;13 Ciudad Real;13095 Villar del Pozo;De 10 a 14 años;1 de enero de 2020;1
Total;13 Ciudad Real;13095 Villar del Pozo;De 65 a 69 años;1 de enero de 2020;4
Total;13 Ciudad Real;13095 Villar del Pozo;De 70 a 74 años;1 de enero de 2020;5
Total;13 Ciudad Real;13095 Villar del Pozo;De 75 a 79 años;1 de enero de 2020;6
Total;13 Ciudad Real;13095 Villar del Pozo;De 80 a 84 años;1 de enero de 2020;6
Total;13 Ciudad Real;13095 Villar del Pozo;De 85 a 89 años;1 de enero de 2020;5
Total;13 Ciudad Real;13095 Villar del Pozo;De 90 a 94 años;1 de enero de 2020;2
Total;13 Ciudad Real;13095 Villar del Pozo;De 95 a 99 años;1 de enero de 2020;0
Total;13 Ciudad Real;13095 Villar del Pozo;100 y más años;1 de enero de 2020;0
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;Todas las edades;1 de enero de 2020;9.762
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 0 a 4 años;1 de enero de 2020;393
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 5 a 9 años;1 de enero de 2020;466
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 10 a 14 años;1 de enero de 2020;537
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 65 a 69 años;1 de enero de 2020;462
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 70 a 74 años;1 de enero de 2020;440
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 75 a 79 años;1 de enero de 2020;359
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 80 a 84 años;1 de enero de 2020;256
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 85 a 89 años;1 de enero de 2020;256
Total;13 Ciudad Real;13096 Villarrubia de los Ojos;De 90 a 94 años;1 de enero de 2020;117
