Municipio;Nacionalidad;Sexo;Destino;Total
16266 Villarejo-Periesteban;Total;Total;Extranjero;""
16269 Villares del Saz;Total;Total;Misma provincia;""
16269 Villares del Saz;Total;Total;Misma comunidad autónoma, distinta provincia;""
16269 Villares del Saz;Total;Total;Otra comunidad autónoma;""
16269 Villares del Saz;Total;Total;Extranjero;""
16270 Villarrubio;Total;Total;Misma provincia;""
16270 Villarrubio;Total;Total;Misma comunidad autónoma, distinta provincia;""
16270 Villarrubio;Total;Total;Otra comunidad autónoma;""
16270 Villarrubio;Total;Total;Extranjero;""
16271 Villarta;Total;Total;Misma provincia;""
16271 Villarta;Total;Total;Misma comunidad autónoma, distinta provincia;""
16271 Villarta;Total;Total;Otra comunidad autónoma;""
16271 Villarta;Total;Total;Extranjero;""
16272 Villas de la Ventosa;Total;Total;Misma provincia;""
16272 Villas de la Ventosa;Total;Total;Misma comunidad autónoma, distinta provincia;""
16272 Villas de la Ventosa;Total;Total;Otra comunidad autónoma;""
16272 Villas de la Ventosa;Total;Total;Extranjero;""
16273 Villaverde y Pasaconsol;Total;Total;Misma provincia;""
16273 Villaverde y Pasaconsol;Total;Total;Misma comunidad autónoma, distinta provincia;""
16273 Villaverde y Pasaconsol;Total;Total;Otra comunidad autónoma;""
16273 Villaverde y Pasaconsol;Total;Total;Extranjero;""
16274 Víllora;Total;Total;Misma provincia;""
16274 Víllora;Total;Total;Misma comunidad autónoma, distinta provincia;""
16274 Víllora;Total;Total;Otra comunidad autónoma;""
16274 Víllora;Total;Total;Extranjero;""
16275 Vindel;Total;Total;Misma provincia;""
16275 Vindel;Total;Total;Misma comunidad autónoma, distinta provincia;""
16275 Vindel;Total;Total;Otra comunidad autónoma;""
16275 Vindel;Total;Total;Extranjero;""
16276 Yémeda;Total;Total;Misma provincia;""
16276 Yémeda;Total;Total;Misma comunidad autónoma, distinta provincia;""
16276 Yémeda;Total;Total;Otra comunidad autónoma;""
16276 Yémeda;Total;Total;Extranjero;""
16277 Zafra de Záncara;Total;Total;Misma provincia;""
16277 Zafra de Záncara;Total;Total;Misma comunidad autónoma, distinta provincia;""
16277 Zafra de Záncara;Total;Total;Otra comunidad autónoma;""
16277 Zafra de Záncara;Total;Total;Extranjero;""
16278 Zafrilla;Total;Total;Misma provincia;""
16278 Zafrilla;Total;Total;Misma comunidad autónoma, distinta provincia;""
16278 Zafrilla;Total;Total;Otra comunidad autónoma;""
16278 Zafrilla;Total;Total;Extranjero;""
16279 Zarza de Tajo;Total;Total;Misma provincia;""
16279 Zarza de Tajo;Total;Total;Misma comunidad autónoma, distinta provincia;""
16279 Zarza de Tajo;Total;Total;Otra comunidad autónoma;""
16279 Zarza de Tajo;Total;Total;Extranjero;""
16280 Zarzuela;Total;Total;Misma provincia;""
16280 Zarzuela;Total;Total;Misma comunidad autónoma, distinta provincia;""
16280 Zarzuela;Total;Total;Otra comunidad autónoma;""
16280 Zarzuela;Total;Total;Extranjero;""
