Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;16 Cuenca;16203 Tarancón;De 70 a 74 años;1 de enero de 2020;531
Total;16 Cuenca;16203 Tarancón;De 75 a 79 años;1 de enero de 2020;446
Total;16 Cuenca;16203 Tarancón;De 80 a 84 años;1 de enero de 2020;342
Total;16 Cuenca;16203 Tarancón;De 85 a 89 años;1 de enero de 2020;273
Total;16 Cuenca;16203 Tarancón;De 90 a 94 años;1 de enero de 2020;118
Total;16 Cuenca;16203 Tarancón;De 95 a 99 años;1 de enero de 2020;26
Total;16 Cuenca;16203 Tarancón;100 y más años;1 de enero de 2020;3
Total;16 Cuenca;16204 Tébar;Todas las edades;1 de enero de 2020;279
Total;16 Cuenca;16204 Tébar;De 0 a 4 años;1 de enero de 2020;11
Total;16 Cuenca;16204 Tébar;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16204 Tébar;De 10 a 14 años;1 de enero de 2020;11
Total;16 Cuenca;16204 Tébar;De 65 a 69 años;1 de enero de 2020;15
Total;16 Cuenca;16204 Tébar;De 70 a 74 años;1 de enero de 2020;12
Total;16 Cuenca;16204 Tébar;De 75 a 79 años;1 de enero de 2020;20
Total;16 Cuenca;16204 Tébar;De 80 a 84 años;1 de enero de 2020;13
Total;16 Cuenca;16204 Tébar;De 85 a 89 años;1 de enero de 2020;12
Total;16 Cuenca;16204 Tébar;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16204 Tébar;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16204 Tébar;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16205 Tejadillos;Todas las edades;1 de enero de 2020;115
Total;16 Cuenca;16205 Tejadillos;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16205 Tejadillos;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16205 Tejadillos;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16205 Tejadillos;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16205 Tejadillos;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16205 Tejadillos;De 75 a 79 años;1 de enero de 2020;7
Total;16 Cuenca;16205 Tejadillos;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16205 Tejadillos;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16205 Tejadillos;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16205 Tejadillos;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16205 Tejadillos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16206 Tinajas;Todas las edades;1 de enero de 2020;194
Total;16 Cuenca;16206 Tinajas;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16206 Tinajas;De 5 a 9 años;1 de enero de 2020;9
Total;16 Cuenca;16206 Tinajas;De 10 a 14 años;1 de enero de 2020;6
Total;16 Cuenca;16206 Tinajas;De 65 a 69 años;1 de enero de 2020;12
Total;16 Cuenca;16206 Tinajas;De 70 a 74 años;1 de enero de 2020;12
Total;16 Cuenca;16206 Tinajas;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16206 Tinajas;De 80 a 84 años;1 de enero de 2020;20
Total;16 Cuenca;16206 Tinajas;De 85 a 89 años;1 de enero de 2020;23
Total;16 Cuenca;16206 Tinajas;De 90 a 94 años;1 de enero de 2020;6
Total;16 Cuenca;16206 Tinajas;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16206 Tinajas;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16209 Torralba;Todas las edades;1 de enero de 2020;111
Total;16 Cuenca;16209 Torralba;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16209 Torralba;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16209 Torralba;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16209 Torralba;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16209 Torralba;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16209 Torralba;De 75 a 79 años;1 de enero de 2020;10
Total;16 Cuenca;16209 Torralba;De 80 a 84 años;1 de enero de 2020;14
Total;16 Cuenca;16209 Torralba;De 85 a 89 años;1 de enero de 2020;11
Total;16 Cuenca;16209 Torralba;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16209 Torralba;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16209 Torralba;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16211 Torrejoncillo del Rey;Todas las edades;1 de enero de 2020;351
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 65 a 69 años;1 de enero de 2020;36
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 70 a 74 años;1 de enero de 2020;26
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 75 a 79 años;1 de enero de 2020;20
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 80 a 84 años;1 de enero de 2020;34
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 85 a 89 años;1 de enero de 2020;30
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 90 a 94 años;1 de enero de 2020;21
Total;16 Cuenca;16211 Torrejoncillo del Rey;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16211 Torrejoncillo del Rey;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16212 Torrubia del Campo;Todas las edades;1 de enero de 2020;257
Total;16 Cuenca;16212 Torrubia del Campo;De 0 a 4 años;1 de enero de 2020;5
Total;16 Cuenca;16212 Torrubia del Campo;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16212 Torrubia del Campo;De 10 a 14 años;1 de enero de 2020;7
Total;16 Cuenca;16212 Torrubia del Campo;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16212 Torrubia del Campo;De 70 a 74 años;1 de enero de 2020;11
Total;16 Cuenca;16212 Torrubia del Campo;De 75 a 79 años;1 de enero de 2020;16
Total;16 Cuenca;16212 Torrubia del Campo;De 80 a 84 años;1 de enero de 2020;23
Total;16 Cuenca;16212 Torrubia del Campo;De 85 a 89 años;1 de enero de 2020;16
Total;16 Cuenca;16212 Torrubia del Campo;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16212 Torrubia del Campo;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16212 Torrubia del Campo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16213 Torrubia del Castillo;Todas las edades;1 de enero de 2020;38
Total;16 Cuenca;16213 Torrubia del Castillo;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16213 Torrubia del Castillo;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16213 Torrubia del Castillo;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16213 Torrubia del Castillo;De 65 a 69 años;1 de enero de 2020;2
Total;16 Cuenca;16213 Torrubia del Castillo;De 70 a 74 años;1 de enero de 2020;0
Total;16 Cuenca;16213 Torrubia del Castillo;De 75 a 79 años;1 de enero de 2020;1
Total;16 Cuenca;16213 Torrubia del Castillo;De 80 a 84 años;1 de enero de 2020;1
Total;16 Cuenca;16213 Torrubia del Castillo;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16213 Torrubia del Castillo;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16213 Torrubia del Castillo;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16213 Torrubia del Castillo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16215 Tragacete;Todas las edades;1 de enero de 2020;250
Total;16 Cuenca;16215 Tragacete;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16215 Tragacete;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16215 Tragacete;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16215 Tragacete;De 65 a 69 años;1 de enero de 2020;17
Total;16 Cuenca;16215 Tragacete;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16215 Tragacete;De 75 a 79 años;1 de enero de 2020;14
Total;16 Cuenca;16215 Tragacete;De 80 a 84 años;1 de enero de 2020;14
Total;16 Cuenca;16215 Tragacete;De 85 a 89 años;1 de enero de 2020;14
Total;16 Cuenca;16215 Tragacete;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16215 Tragacete;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16215 Tragacete;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16216 Tresjuncos;Todas las edades;1 de enero de 2020;278
Total;16 Cuenca;16216 Tresjuncos;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16216 Tresjuncos;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16216 Tresjuncos;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16216 Tresjuncos;De 65 a 69 años;1 de enero de 2020;17
Total;16 Cuenca;16216 Tresjuncos;De 70 a 74 años;1 de enero de 2020;18
Total;16 Cuenca;16216 Tresjuncos;De 75 a 79 años;1 de enero de 2020;29
Total;16 Cuenca;16216 Tresjuncos;De 80 a 84 años;1 de enero de 2020;27
Total;16 Cuenca;16216 Tresjuncos;De 85 a 89 años;1 de enero de 2020;15
Total;16 Cuenca;16216 Tresjuncos;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16216 Tresjuncos;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16216 Tresjuncos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16217 Tribaldos;Todas las edades;1 de enero de 2020;103
Total;16 Cuenca;16217 Tribaldos;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16217 Tribaldos;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16217 Tribaldos;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16217 Tribaldos;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16217 Tribaldos;De 70 a 74 años;1 de enero de 2020;10
Total;16 Cuenca;16217 Tribaldos;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16217 Tribaldos;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16217 Tribaldos;De 85 a 89 años;1 de enero de 2020;7
Total;16 Cuenca;16217 Tribaldos;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16217 Tribaldos;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16217 Tribaldos;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16218 Uclés;Todas las edades;1 de enero de 2020;212
Total;16 Cuenca;16218 Uclés;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16218 Uclés;De 5 a 9 años;1 de enero de 2020;6
Total;16 Cuenca;16218 Uclés;De 10 a 14 años;1 de enero de 2020;10
Total;16 Cuenca;16218 Uclés;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16218 Uclés;De 70 a 74 años;1 de enero de 2020;12
Total;16 Cuenca;16218 Uclés;De 75 a 79 años;1 de enero de 2020;19
Total;16 Cuenca;16218 Uclés;De 80 a 84 años;1 de enero de 2020;18
Total;16 Cuenca;16218 Uclés;De 85 a 89 años;1 de enero de 2020;18
Total;16 Cuenca;16218 Uclés;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16218 Uclés;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16218 Uclés;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16219 Uña;Todas las edades;1 de enero de 2020;79
Total;16 Cuenca;16219 Uña;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16219 Uña;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16219 Uña;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16219 Uña;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16219 Uña;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16219 Uña;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16219 Uña;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16219 Uña;De 85 a 89 años;1 de enero de 2020;5
Total;16 Cuenca;16219 Uña;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16219 Uña;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16219 Uña;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16906 Valdecolmenas, Los;Todas las edades;1 de enero de 2020;68
Total;16 Cuenca;16906 Valdecolmenas, Los;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16906 Valdecolmenas, Los;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16906 Valdecolmenas, Los;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16906 Valdecolmenas, Los;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16906 Valdecolmenas, Los;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16906 Valdecolmenas, Los;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16906 Valdecolmenas, Los;De 80 a 84 años;1 de enero de 2020;11
Total;16 Cuenca;16906 Valdecolmenas, Los;De 85 a 89 años;1 de enero de 2020;9
Total;16 Cuenca;16906 Valdecolmenas, Los;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16906 Valdecolmenas, Los;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16906 Valdecolmenas, Los;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16224 Valdemeca;Todas las edades;1 de enero de 2020;77
Total;16 Cuenca;16224 Valdemeca;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16224 Valdemeca;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16224 Valdemeca;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16224 Valdemeca;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16224 Valdemeca;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16224 Valdemeca;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16224 Valdemeca;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16224 Valdemeca;De 85 a 89 años;1 de enero de 2020;0
Total;16 Cuenca;16224 Valdemeca;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16224 Valdemeca;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16224 Valdemeca;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16225 Valdemorillo de la Sierra;Todas las edades;1 de enero de 2020;63
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 75 a 79 años;1 de enero de 2020;8
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16225 Valdemorillo de la Sierra;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16225 Valdemorillo de la Sierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16227 Valdemoro-Sierra;Todas las edades;1 de enero de 2020;108
Total;16 Cuenca;16227 Valdemoro-Sierra;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16227 Valdemoro-Sierra;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16227 Valdemoro-Sierra;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16227 Valdemoro-Sierra;De 65 a 69 años;1 de enero de 2020;9
Total;16 Cuenca;16227 Valdemoro-Sierra;De 70 a 74 años;1 de enero de 2020;4
Total;16 Cuenca;16227 Valdemoro-Sierra;De 75 a 79 años;1 de enero de 2020;1
Total;16 Cuenca;16227 Valdemoro-Sierra;De 80 a 84 años;1 de enero de 2020;12
Total;16 Cuenca;16227 Valdemoro-Sierra;De 85 a 89 años;1 de enero de 2020;13
Total;16 Cuenca;16227 Valdemoro-Sierra;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16227 Valdemoro-Sierra;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16227 Valdemoro-Sierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16228 Valdeolivas;Todas las edades;1 de enero de 2020;193
Total;16 Cuenca;16228 Valdeolivas;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16228 Valdeolivas;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16228 Valdeolivas;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16228 Valdeolivas;De 65 a 69 años;1 de enero de 2020;16
Total;16 Cuenca;16228 Valdeolivas;De 70 a 74 años;1 de enero de 2020;7
Total;16 Cuenca;16228 Valdeolivas;De 75 a 79 años;1 de enero de 2020;12
Total;16 Cuenca;16228 Valdeolivas;De 80 a 84 años;1 de enero de 2020;16
Total;16 Cuenca;16228 Valdeolivas;De 85 a 89 años;1 de enero de 2020;9
Total;16 Cuenca;16228 Valdeolivas;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16228 Valdeolivas;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16228 Valdeolivas;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16902 Valdetórtola;Todas las edades;1 de enero de 2020;126
Total;16 Cuenca;16902 Valdetórtola;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16902 Valdetórtola;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16902 Valdetórtola;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16902 Valdetórtola;De 65 a 69 años;1 de enero de 2020;7
Total;16 Cuenca;16902 Valdetórtola;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16902 Valdetórtola;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16902 Valdetórtola;De 80 a 84 años;1 de enero de 2020;11
Total;16 Cuenca;16902 Valdetórtola;De 85 a 89 años;1 de enero de 2020;13
Total;16 Cuenca;16902 Valdetórtola;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16902 Valdetórtola;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16902 Valdetórtola;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16903 Valeras, Las;Todas las edades;1 de enero de 2020;1.494
Total;16 Cuenca;16903 Valeras, Las;De 0 a 4 años;1 de enero de 2020;51
Total;16 Cuenca;16903 Valeras, Las;De 5 a 9 años;1 de enero de 2020;49
Total;16 Cuenca;16903 Valeras, Las;De 10 a 14 años;1 de enero de 2020;59
Total;16 Cuenca;16903 Valeras, Las;De 65 a 69 años;1 de enero de 2020;65
Total;16 Cuenca;16903 Valeras, Las;De 70 a 74 años;1 de enero de 2020;54
Total;16 Cuenca;16903 Valeras, Las;De 75 a 79 años;1 de enero de 2020;68
Total;16 Cuenca;16903 Valeras, Las;De 80 a 84 años;1 de enero de 2020;38
Total;16 Cuenca;16903 Valeras, Las;De 85 a 89 años;1 de enero de 2020;50
Total;16 Cuenca;16903 Valeras, Las;De 90 a 94 años;1 de enero de 2020;17
Total;16 Cuenca;16903 Valeras, Las;De 95 a 99 años;1 de enero de 2020;6
Total;16 Cuenca;16903 Valeras, Las;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16231 Valhermoso de la Fuente;Todas las edades;1 de enero de 2020;52
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 65 a 69 años;1 de enero de 2020;0
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 75 a 79 años;1 de enero de 2020;4
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16231 Valhermoso de la Fuente;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16231 Valhermoso de la Fuente;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16173 Valle de Altomira, El;Todas las edades;1 de enero de 2020;182
Total;16 Cuenca;16173 Valle de Altomira, El;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16173 Valle de Altomira, El;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16173 Valle de Altomira, El;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16173 Valle de Altomira, El;De 65 a 69 años;1 de enero de 2020;10
Total;16 Cuenca;16173 Valle de Altomira, El;De 70 a 74 años;1 de enero de 2020;11
Total;16 Cuenca;16173 Valle de Altomira, El;De 75 a 79 años;1 de enero de 2020;16
Total;16 Cuenca;16173 Valle de Altomira, El;De 80 a 84 años;1 de enero de 2020;19
Total;16 Cuenca;16173 Valle de Altomira, El;De 85 a 89 años;1 de enero de 2020;11
Total;16 Cuenca;16173 Valle de Altomira, El;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16173 Valle de Altomira, El;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16173 Valle de Altomira, El;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16234 Valsalobre;Todas las edades;1 de enero de 2020;22
Total;16 Cuenca;16234 Valsalobre;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16234 Valsalobre;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16234 Valsalobre;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16234 Valsalobre;De 65 a 69 años;1 de enero de 2020;2
Total;16 Cuenca;16234 Valsalobre;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16234 Valsalobre;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16234 Valsalobre;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16234 Valsalobre;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16234 Valsalobre;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16234 Valsalobre;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16234 Valsalobre;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16236 Valverde de Júcar;Todas las edades;1 de enero de 2020;1.084
Total;16 Cuenca;16236 Valverde de Júcar;De 0 a 4 años;1 de enero de 2020;37
Total;16 Cuenca;16236 Valverde de Júcar;De 5 a 9 años;1 de enero de 2020;32
Total;16 Cuenca;16236 Valverde de Júcar;De 10 a 14 años;1 de enero de 2020;47
Total;16 Cuenca;16236 Valverde de Júcar;De 65 a 69 años;1 de enero de 2020;72
Total;16 Cuenca;16236 Valverde de Júcar;De 70 a 74 años;1 de enero de 2020;66
Total;16 Cuenca;16236 Valverde de Júcar;De 75 a 79 años;1 de enero de 2020;58
Total;16 Cuenca;16236 Valverde de Júcar;De 80 a 84 años;1 de enero de 2020;51
Total;16 Cuenca;16236 Valverde de Júcar;De 85 a 89 años;1 de enero de 2020;45
Total;16 Cuenca;16236 Valverde de Júcar;De 90 a 94 años;1 de enero de 2020;21
Total;16 Cuenca;16236 Valverde de Júcar;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16236 Valverde de Júcar;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16237 Valverdejo;Todas las edades;1 de enero de 2020;88
Total;16 Cuenca;16237 Valverdejo;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16237 Valverdejo;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16237 Valverdejo;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16237 Valverdejo;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16237 Valverdejo;De 70 a 74 años;1 de enero de 2020;2
Total;16 Cuenca;16237 Valverdejo;De 75 a 79 años;1 de enero de 2020;10
Total;16 Cuenca;16237 Valverdejo;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16237 Valverdejo;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16237 Valverdejo;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16237 Valverdejo;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16237 Valverdejo;100 y más años;1 de enero de 2020;2
Total;16 Cuenca;16238 Vara de Rey;Todas las edades;1 de enero de 2020;496
Total;16 Cuenca;16238 Vara de Rey;De 0 a 4 años;1 de enero de 2020;10
Total;16 Cuenca;16238 Vara de Rey;De 5 a 9 años;1 de enero de 2020;11
Total;16 Cuenca;16238 Vara de Rey;De 10 a 14 años;1 de enero de 2020;17
Total;16 Cuenca;16238 Vara de Rey;De 65 a 69 años;1 de enero de 2020;22
Total;16 Cuenca;16238 Vara de Rey;De 70 a 74 años;1 de enero de 2020;25
Total;16 Cuenca;16238 Vara de Rey;De 75 a 79 años;1 de enero de 2020;35
Total;16 Cuenca;16238 Vara de Rey;De 80 a 84 años;1 de enero de 2020;37
Total;16 Cuenca;16238 Vara de Rey;De 85 a 89 años;1 de enero de 2020;36
Total;16 Cuenca;16238 Vara de Rey;De 90 a 94 años;1 de enero de 2020;21
Total;16 Cuenca;16238 Vara de Rey;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16238 Vara de Rey;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16239 Vega del Codorno;Todas las edades;1 de enero de 2020;129
Total;16 Cuenca;16239 Vega del Codorno;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16239 Vega del Codorno;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16239 Vega del Codorno;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16239 Vega del Codorno;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16239 Vega del Codorno;De 70 a 74 años;1 de enero de 2020;10
Total;16 Cuenca;16239 Vega del Codorno;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16239 Vega del Codorno;De 80 a 84 años;1 de enero de 2020;3
Total;16 Cuenca;16239 Vega del Codorno;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16239 Vega del Codorno;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16239 Vega del Codorno;De 95 a 99 años;1 de enero de 2020;1
