Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;19 Guadalajara;19280 Torrejón del Rey;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;Todas las edades;1 de enero de 2020;21
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19281 Torremocha de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19282 Torremocha del Campo;Todas las edades;1 de enero de 2020;172
Total;19 Guadalajara;19282 Torremocha del Campo;De 0 a 4 años;1 de enero de 2020;5
Total;19 Guadalajara;19282 Torremocha del Campo;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19282 Torremocha del Campo;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19282 Torremocha del Campo;De 65 a 69 años;1 de enero de 2020;11
Total;19 Guadalajara;19282 Torremocha del Campo;De 70 a 74 años;1 de enero de 2020;24
Total;19 Guadalajara;19282 Torremocha del Campo;De 75 a 79 años;1 de enero de 2020;11
Total;19 Guadalajara;19282 Torremocha del Campo;De 80 a 84 años;1 de enero de 2020;5
Total;19 Guadalajara;19282 Torremocha del Campo;De 85 a 89 años;1 de enero de 2020;8
Total;19 Guadalajara;19282 Torremocha del Campo;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19282 Torremocha del Campo;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19282 Torremocha del Campo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19283 Torremocha del Pinar;Todas las edades;1 de enero de 2020;38
Total;19 Guadalajara;19283 Torremocha del Pinar;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19283 Torremocha del Pinar;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19283 Torremocha del Pinar;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19283 Torremocha del Pinar;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19283 Torremocha del Pinar;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19283 Torremocha del Pinar;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19283 Torremocha del Pinar;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19283 Torremocha del Pinar;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19283 Torremocha del Pinar;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19283 Torremocha del Pinar;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19283 Torremocha del Pinar;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;Todas las edades;1 de enero de 2020;9
Total;19 Guadalajara;19284 Torremochuela;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19284 Torremochuela;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19284 Torremochuela;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19284 Torremochuela;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19284 Torremochuela;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19285 Torrubia;Todas las edades;1 de enero de 2020;20
Total;19 Guadalajara;19285 Torrubia;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19285 Torrubia;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19285 Torrubia;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19285 Torrubia;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19285 Torrubia;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19285 Torrubia;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19285 Torrubia;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19285 Torrubia;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19285 Torrubia;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19285 Torrubia;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19285 Torrubia;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19286 Tórtola de Henares;Todas las edades;1 de enero de 2020;1.165
Total;19 Guadalajara;19286 Tórtola de Henares;De 0 a 4 años;1 de enero de 2020;94
Total;19 Guadalajara;19286 Tórtola de Henares;De 5 a 9 años;1 de enero de 2020;91
Total;19 Guadalajara;19286 Tórtola de Henares;De 10 a 14 años;1 de enero de 2020;54
Total;19 Guadalajara;19286 Tórtola de Henares;De 65 a 69 años;1 de enero de 2020;46
Total;19 Guadalajara;19286 Tórtola de Henares;De 70 a 74 años;1 de enero de 2020;25
Total;19 Guadalajara;19286 Tórtola de Henares;De 75 a 79 años;1 de enero de 2020;21
Total;19 Guadalajara;19286 Tórtola de Henares;De 80 a 84 años;1 de enero de 2020;18
Total;19 Guadalajara;19286 Tórtola de Henares;De 85 a 89 años;1 de enero de 2020;10
Total;19 Guadalajara;19286 Tórtola de Henares;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19286 Tórtola de Henares;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19286 Tórtola de Henares;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19287 Tortuera;Todas las edades;1 de enero de 2020;191
Total;19 Guadalajara;19287 Tortuera;De 0 a 4 años;1 de enero de 2020;9
Total;19 Guadalajara;19287 Tortuera;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19287 Tortuera;De 10 a 14 años;1 de enero de 2020;10
Total;19 Guadalajara;19287 Tortuera;De 65 a 69 años;1 de enero de 2020;10
Total;19 Guadalajara;19287 Tortuera;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19287 Tortuera;De 75 a 79 años;1 de enero de 2020;10
Total;19 Guadalajara;19287 Tortuera;De 80 a 84 años;1 de enero de 2020;11
Total;19 Guadalajara;19287 Tortuera;De 85 a 89 años;1 de enero de 2020;14
Total;19 Guadalajara;19287 Tortuera;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19287 Tortuera;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19287 Tortuera;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;Todas las edades;1 de enero de 2020;16
Total;19 Guadalajara;19288 Tortuero;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19288 Tortuero;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19288 Tortuero;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19288 Tortuero;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19288 Tortuero;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19288 Tortuero;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19288 Tortuero;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19289 Traíd;Todas las edades;1 de enero de 2020;25
Total;19 Guadalajara;19289 Traíd;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19289 Traíd;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19289 Traíd;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19289 Traíd;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19289 Traíd;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19289 Traíd;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19289 Traíd;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19289 Traíd;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19289 Traíd;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19289 Traíd;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19289 Traíd;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19290 Trijueque;Todas las edades;1 de enero de 2020;1.226
Total;19 Guadalajara;19290 Trijueque;De 0 a 4 años;1 de enero de 2020;36
Total;19 Guadalajara;19290 Trijueque;De 5 a 9 años;1 de enero de 2020;40
Total;19 Guadalajara;19290 Trijueque;De 10 a 14 años;1 de enero de 2020;71
Total;19 Guadalajara;19290 Trijueque;De 65 a 69 años;1 de enero de 2020;59
Total;19 Guadalajara;19290 Trijueque;De 70 a 74 años;1 de enero de 2020;49
Total;19 Guadalajara;19290 Trijueque;De 75 a 79 años;1 de enero de 2020;36
Total;19 Guadalajara;19290 Trijueque;De 80 a 84 años;1 de enero de 2020;25
Total;19 Guadalajara;19290 Trijueque;De 85 a 89 años;1 de enero de 2020;20
Total;19 Guadalajara;19290 Trijueque;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19290 Trijueque;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19290 Trijueque;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19291 Trillo;Todas las edades;1 de enero de 2020;1.338
Total;19 Guadalajara;19291 Trillo;De 0 a 4 años;1 de enero de 2020;21
Total;19 Guadalajara;19291 Trillo;De 5 a 9 años;1 de enero de 2020;25
Total;19 Guadalajara;19291 Trillo;De 10 a 14 años;1 de enero de 2020;34
Total;19 Guadalajara;19291 Trillo;De 65 a 69 años;1 de enero de 2020;81
Total;19 Guadalajara;19291 Trillo;De 70 a 74 años;1 de enero de 2020;54
Total;19 Guadalajara;19291 Trillo;De 75 a 79 años;1 de enero de 2020;69
Total;19 Guadalajara;19291 Trillo;De 80 a 84 años;1 de enero de 2020;60
Total;19 Guadalajara;19291 Trillo;De 85 a 89 años;1 de enero de 2020;55
Total;19 Guadalajara;19291 Trillo;De 90 a 94 años;1 de enero de 2020;28
Total;19 Guadalajara;19291 Trillo;De 95 a 99 años;1 de enero de 2020;6
Total;19 Guadalajara;19291 Trillo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19293 Uceda;Todas las edades;1 de enero de 2020;2.715
Total;19 Guadalajara;19293 Uceda;De 0 a 4 años;1 de enero de 2020;120
Total;19 Guadalajara;19293 Uceda;De 5 a 9 años;1 de enero de 2020;161
Total;19 Guadalajara;19293 Uceda;De 10 a 14 años;1 de enero de 2020;183
Total;19 Guadalajara;19293 Uceda;De 65 a 69 años;1 de enero de 2020;117
Total;19 Guadalajara;19293 Uceda;De 70 a 74 años;1 de enero de 2020;96
Total;19 Guadalajara;19293 Uceda;De 75 a 79 años;1 de enero de 2020;62
Total;19 Guadalajara;19293 Uceda;De 80 a 84 años;1 de enero de 2020;41
Total;19 Guadalajara;19293 Uceda;De 85 a 89 años;1 de enero de 2020;39
Total;19 Guadalajara;19293 Uceda;De 90 a 94 años;1 de enero de 2020;12
Total;19 Guadalajara;19293 Uceda;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19293 Uceda;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19294 Ujados;Todas las edades;1 de enero de 2020;30
Total;19 Guadalajara;19294 Ujados;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19294 Ujados;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19294 Ujados;De 10 a 14 años;1 de enero de 2020;2
Total;19 Guadalajara;19294 Ujados;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19294 Ujados;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19294 Ujados;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19294 Ujados;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19294 Ujados;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19294 Ujados;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19294 Ujados;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19294 Ujados;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;Todas las edades;1 de enero de 2020;39
Total;19 Guadalajara;19296 Utande;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19296 Utande;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19296 Utande;De 10 a 14 años;1 de enero de 2020;5
Total;19 Guadalajara;19296 Utande;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19296 Utande;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19296 Utande;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19296 Utande;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19297 Valdarachas;Todas las edades;1 de enero de 2020;40
Total;19 Guadalajara;19297 Valdarachas;De 0 a 4 años;1 de enero de 2020;3
Total;19 Guadalajara;19297 Valdarachas;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19297 Valdarachas;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19297 Valdarachas;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19297 Valdarachas;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19297 Valdarachas;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19297 Valdarachas;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19297 Valdarachas;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19297 Valdarachas;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19297 Valdarachas;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19297 Valdarachas;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19298 Valdearenas;Todas las edades;1 de enero de 2020;78
Total;19 Guadalajara;19298 Valdearenas;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19298 Valdearenas;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19298 Valdearenas;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19298 Valdearenas;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19298 Valdearenas;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19298 Valdearenas;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19298 Valdearenas;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19298 Valdearenas;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19298 Valdearenas;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19298 Valdearenas;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19298 Valdearenas;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19299 Valdeavellano;Todas las edades;1 de enero de 2020;105
Total;19 Guadalajara;19299 Valdeavellano;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19299 Valdeavellano;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19299 Valdeavellano;De 10 a 14 años;1 de enero de 2020;3
Total;19 Guadalajara;19299 Valdeavellano;De 65 a 69 años;1 de enero de 2020;9
Total;19 Guadalajara;19299 Valdeavellano;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19299 Valdeavellano;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19299 Valdeavellano;De 80 a 84 años;1 de enero de 2020;9
Total;19 Guadalajara;19299 Valdeavellano;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19299 Valdeavellano;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19299 Valdeavellano;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19299 Valdeavellano;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19300 Valdeaveruelo;Todas las edades;1 de enero de 2020;1.084
Total;19 Guadalajara;19300 Valdeaveruelo;De 0 a 4 años;1 de enero de 2020;37
Total;19 Guadalajara;19300 Valdeaveruelo;De 5 a 9 años;1 de enero de 2020;63
Total;19 Guadalajara;19300 Valdeaveruelo;De 10 a 14 años;1 de enero de 2020;71
Total;19 Guadalajara;19300 Valdeaveruelo;De 65 a 69 años;1 de enero de 2020;53
Total;19 Guadalajara;19300 Valdeaveruelo;De 70 a 74 años;1 de enero de 2020;33
Total;19 Guadalajara;19300 Valdeaveruelo;De 75 a 79 años;1 de enero de 2020;25
Total;19 Guadalajara;19300 Valdeaveruelo;De 80 a 84 años;1 de enero de 2020;13
Total;19 Guadalajara;19300 Valdeaveruelo;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19300 Valdeaveruelo;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19300 Valdeaveruelo;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19300 Valdeaveruelo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19301 Valdeconcha;Todas las edades;1 de enero de 2020;37
Total;19 Guadalajara;19301 Valdeconcha;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19301 Valdeconcha;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19301 Valdeconcha;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19301 Valdeconcha;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19301 Valdeconcha;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19301 Valdeconcha;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19301 Valdeconcha;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19301 Valdeconcha;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19301 Valdeconcha;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19301 Valdeconcha;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19301 Valdeconcha;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19302 Valdegrudas;Todas las edades;1 de enero de 2020;55
Total;19 Guadalajara;19302 Valdegrudas;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19302 Valdegrudas;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19302 Valdegrudas;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19302 Valdegrudas;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19302 Valdegrudas;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19302 Valdegrudas;De 75 a 79 años;1 de enero de 2020;7
Total;19 Guadalajara;19302 Valdegrudas;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19302 Valdegrudas;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19302 Valdegrudas;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19302 Valdegrudas;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19302 Valdegrudas;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19303 Valdelcubo;Todas las edades;1 de enero de 2020;42
Total;19 Guadalajara;19303 Valdelcubo;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19303 Valdelcubo;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19303 Valdelcubo;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19303 Valdelcubo;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19303 Valdelcubo;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19303 Valdelcubo;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19303 Valdelcubo;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19303 Valdelcubo;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19303 Valdelcubo;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19303 Valdelcubo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19303 Valdelcubo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19304 Valdenuño Fernández;Todas las edades;1 de enero de 2020;269
Total;19 Guadalajara;19304 Valdenuño Fernández;De 0 a 4 años;1 de enero de 2020;13
Total;19 Guadalajara;19304 Valdenuño Fernández;De 5 a 9 años;1 de enero de 2020;12
Total;19 Guadalajara;19304 Valdenuño Fernández;De 10 a 14 años;1 de enero de 2020;11
Total;19 Guadalajara;19304 Valdenuño Fernández;De 65 a 69 años;1 de enero de 2020;16
Total;19 Guadalajara;19304 Valdenuño Fernández;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19304 Valdenuño Fernández;De 75 a 79 años;1 de enero de 2020;13
Total;19 Guadalajara;19304 Valdenuño Fernández;De 80 a 84 años;1 de enero de 2020;4
Total;19 Guadalajara;19304 Valdenuño Fernández;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19304 Valdenuño Fernández;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19304 Valdenuño Fernández;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19304 Valdenuño Fernández;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;Todas las edades;1 de enero de 2020;149
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 65 a 69 años;1 de enero de 2020;14
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 70 a 74 años;1 de enero de 2020;13
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 75 a 79 años;1 de enero de 2020;11
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 80 a 84 años;1 de enero de 2020;13
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 85 a 89 años;1 de enero de 2020;9
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19305 Valdepeñas de la Sierra;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19306 Valderrebollo;Todas las edades;1 de enero de 2020;23
Total;19 Guadalajara;19306 Valderrebollo;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19306 Valderrebollo;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19306 Valderrebollo;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19306 Valderrebollo;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19306 Valderrebollo;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19306 Valderrebollo;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19306 Valderrebollo;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19306 Valderrebollo;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19306 Valderrebollo;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19306 Valderrebollo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19306 Valderrebollo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;Todas las edades;1 de enero de 2020;22
Total;19 Guadalajara;19307 Valdesotos;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19307 Valdesotos;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19307 Valdesotos;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19307 Valdesotos;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19307 Valdesotos;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19307 Valdesotos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19308 Valfermoso de Tajuña;Todas las edades;1 de enero de 2020;64
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19308 Valfermoso de Tajuña;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19308 Valfermoso de Tajuña;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19309 Valhermoso;Todas las edades;1 de enero de 2020;22
